StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID3,QID17,age,gender,ethnicity,education,QID7_Id,QID7_Name,QID7_Size,QID7_Type,ranking,comments,PROLIFIC_PID
2023-04-27 10:12:27,2023-04-27 10:15:56,IP Address,76.95.70.72,100,208,True,2023-04-27 10:15:58,R_2PimSEDKp78dbyK,,,,,33.6268,-117.8718,anonymous,EN,I agree to participate.,5e7227c4e9253c1509f76f96,56,Male,White or Caucasian,Bachelor’s degree,F_3ey3IwDsQAfRZnr,picme.jpg,183607,image/jpeg,3rd rank,none,5e7227c4e9253c1509f76f96
2023-04-27 10:09:10,2023-04-27 10:15:56,IP Address,73.219.11.230,100,406,True,2023-04-27 10:16:00,R_eURTpVTJqLjgLoB,,,,,43.6171,-72.9636,anonymous,EN,I agree to participate.,6171dc9f96de917908c8bb67,21,Female,White or Caucasian,"Some college, but no degree",F_8j4noxw04iQGn61,Screen Shot 2023-04-27 at 12.14.53 PM.png,4433623,image/png,7th rank,,6171dc9f96de917908c8bb67
2023-04-27 10:14:59,2023-04-27 10:16:08,IP Address,96.246.176.187,100,69,True,2023-04-27 10:16:10,R_2E5AhKcFqWqiv3o,,,,,40.7787,-73.9132,anonymous,EN,I agree to participate.,5ee509a09776d122a88d2ca4,25,Female,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_1gcqHGx99dsU613,1617166758414.jpeg,108709,image/jpeg,3rd rank,,5ee509a09776d122a88d2ca4
2023-04-27 10:15:14,2023-04-27 10:16:34,IP Address,172.58.250.151,100,79,True,2023-04-27 10:16:34,R_5tDarXXWSN8aOK5,,,,,35.2522,-80.8263,anonymous,EN,I agree to participate.,6079fd1b7a4fba956ebbffe7,25,Male,White or Caucasian,"Some college, but no degree",,,,,,,6079fd1b7a4fba956ebbffe7
2023-04-27 10:16:05,2023-04-27 10:16:43,IP Address,76.145.194.34,100,37,True,2023-04-27 10:16:44,R_YSwlBLmCB4U6QM1,,,,,33.9521,-84.5475,anonymous,EN,I agree to participate.,5d1cf86b74a06a0019e3079c,36,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,,,,,,5d1cf86b74a06a0019e3079c
2023-04-27 10:14:07,2023-04-27 10:17:12,IP Address,68.96.40.250,100,184,True,2023-04-27 10:17:13,R_Q9DMk04dpQpOyUF,,,,,29.9607,-90.0754,anonymous,EN,I agree to participate.,636159bba71cce7040de4058,30,Other,Other,"Some college, but no degree",,,,,,,636159bba71cce7040de4058
2023-04-27 10:14:49,2023-04-27 10:17:22,IP Address,47.156.129.102,100,153,True,2023-04-27 10:17:25,R_2pWFHqOIA1PiA12,,,,,34.0973,-117.907,anonymous,EN,I agree to participate.,63bbc8ba5520732c211a6ae8,49,Female,White or Caucasian,Associates or technical degree,F_3luxiABX8flWKck,Karen-Perlman.jpg,1700527,image/jpeg,2nd rank,Thank you and best wishes!,63bbc8ba5520732c211a6ae8
2023-04-27 10:16:53,2023-04-27 10:17:34,IP Address,152.208.54.165,100,41,True,2023-04-27 10:17:36,R_1LFOh2Wp5pONFW5,,,,,40.2927,-76.817,anonymous,EN,I agree to participate.,558955ebfdf99b6bd06016c9,32,Male,White or Caucasian,Bachelor’s degree,F_3ksP8jpBDlWChAi,Selfie.jpg,101761,image/jpeg,5th rank,,558955ebfdf99b6bd06016c9
2023-04-27 10:11:39,2023-04-27 10:17:33,IP Address,75.145.114.85,100,353,True,2023-04-27 10:17:39,R_3sj3LEw5BVFGqaE,,,,,38.8768,-104.812,anonymous,EN,I agree to participate.,5ff8b291840bed124061d389,41,Female,White or Caucasian,Bachelor’s degree,F_22PRBS7sAKesi1e,20230427_101218.jpg,2025892,image/jpeg,6th rank,,5ff8b291840bed124061d389
2023-04-27 10:16:41,2023-04-27 10:18:05,IP Address,35.139.26.205,100,84,True,2023-04-27 10:18:06,R_2zNlzxo4QTa88I0,,,,,28.3637,-82.6759,anonymous,EN,I agree to participate.,643f1d3c24bc4a2d8e44a0ff,57,Female,White or Caucasian,"Some college, but no degree",F_31vFp1Dx1utyFVT,me2023.jpg,60085,image/jpeg,8th rank,,643f1d3c24bc4a2d8e44a0ff
2023-04-27 10:17:28,2023-04-27 10:18:10,IP Address,96.59.1.158,100,41,True,2023-04-27 10:18:10,R_3JlmZQfC87bHUtI,,,,,28.2137,-82.6809,anonymous,EN,I agree to participate.,62162ab583fc823e78c025e2,59,Female,White or Caucasian,"Some college, but no degree",,,,,,,62162ab583fc823e78c025e2
2023-04-27 10:15:52,2023-04-27 10:18:22,IP Address,68.47.197.62,100,149,True,2023-04-27 10:18:24,R_10N3IFywUEpUYlv,,,,,36.0758,-87.4,anonymous,EN,I agree to participate.,5dc6e8472865554f0289bb6d,31,Female,White or Caucasian,"Some college, but no degree",F_3n9mtYUejGwTCKm,273952097_10215689039578639_7178919449575573294_n_10215689039658641.jpg,202949,image/jpeg,7th rank,,5dc6e8472865554f0289bb6d
2023-04-27 10:15:33,2023-04-27 10:18:47,IP Address,65.61.91.22,100,193,True,2023-04-27 10:18:48,R_3fNTCF1rAedK4SR,,,,,40.7503,-74.0014,anonymous,EN,I agree to participate.,60a7c3e1e70934af63664a46,20,Female,Other,Some high school or less,,,,,,,60a7c3e1e70934af63664a46
2023-04-27 10:16:38,2023-04-27 10:18:56,IP Address,173.81.156.235,100,138,True,2023-04-27 10:18:58,R_plu254ukf4eifQt,,,,,35.5886,-77.1452,anonymous,EN,I agree to participate.,59e7477e3e4b5a00016aa4d2,58,Male,White or Caucasian,Bachelor’s degree,F_1gpywMhp6rK6IUY,WIN_20230427_12_18_04_Pro.jpg,126499,image/jpeg,5th rank,🤨,59e7477e3e4b5a00016aa4d2
2023-04-27 10:17:17,2023-04-27 10:19:08,IP Address,50.171.33.82,100,110,True,2023-04-27 10:19:10,R_25u2TF1RJr0a0H8,,,,,41.5412,-88.0546,anonymous,EN,I agree to participate.,6109e6596c52fa1f853b16c2,33,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_2pVo0aEud3wtOS8,320416863_1787145384977908_6216719119378476698_n.jpg,132972,image/jpeg,5th rank,,6109e6596c52fa1f853b16c2
2023-04-27 10:16:56,2023-04-27 10:19:10,IP Address,162.155.177.130,100,134,True,2023-04-27 10:19:12,R_3OoFieFOT57zTFD,,,,,41.6868,-81.3399,anonymous,EN,I agree to participate.,612ba49c020f07311c602c0c,22,Female,White or Caucasian,"Some college, but no degree",F_2zRRqU6SHcUFaBd,IMG_0510.jpeg,499205,image/jpeg,4th rank,,612ba49c020f07311c602c0c
2023-04-27 10:14:58,2023-04-27 10:19:41,IP Address,97.100.45.148,100,282,True,2023-04-27 10:19:43,R_ZJfdoQhTPZODAml,,,,,28.6623,-81.4136,anonymous,EN,I agree to participate.,63e40d7b1a88578e3c993478,32,Female,Black or African American,High school diploma or GED,F_vTawvGNAM9DTbYR,20221019_181929.jpg,922481,image/jpeg,8th rank,,63e40d7b1a88578e3c993478
2023-04-27 10:14:55,2023-04-27 10:19:41,IP Address,47.215.238.41,100,285,True,2023-04-27 10:19:44,R_1LopF1LyqhWcFmI,,,,,34.8266,-111.7506,anonymous,EN,I agree to participate.,5f56b56b0fa1b412025708cf,33,Female,"White or Caucasian,Other",Bachelor’s degree,F_2cqQJAkDBvFa7xu,Selfiefortest.jpg,1231482,image/jpeg,7th rank,,5f56b56b0fa1b412025708cf
2023-04-27 10:19:09,2023-04-27 10:19:59,IP Address,104.230.8.39,100,50,True,2023-04-27 10:20:01,R_3spLa8odzNYHS8h,,,,,41.2463,-81.831,anonymous,EN,I agree to participate.,600dcdff34fef66077146d8e,25,Male,White or Caucasian,Bachelor’s degree,F_1LNbhp7By5V2P9z,headshot.JPG,237911,image/jpeg,5th rank,,600dcdff34fef66077146d8e
2023-04-27 10:19:00,2023-04-27 10:20:02,IP Address,173.218.76.68,100,62,True,2023-04-27 10:20:03,R_2trilRUoNFbiZRk,,,,,37.0142,-93.1986,anonymous,EN,I agree to participate.,55f079ba4779250012dd2bc4,31,Female,White or Caucasian,High school diploma or GED,,,,,,,55f079ba4779250012dd2bc4
2023-04-27 10:20:23,2023-04-27 10:20:58,IP Address,172.59.24.176,100,35,True,2023-04-27 10:20:59,R_2sMe2EowVKcxfcB,,,,,41.4781,-81.5746,anonymous,EN,I agree to participate.,59aaf1705e7f4800010eeec7,43,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,,,,,,59aaf1705e7f4800010eeec7
2023-04-27 10:19:33,2023-04-27 10:21:09,IP Address,136.34.39.58,100,96,True,2023-04-27 10:21:09,R_UclUchhiO2JpJiF,,,,,39.1027,-94.5925,anonymous,EN,I agree to participate.,6143c28b6d84339f28982fb5,43,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,,,,,,6143c28b6d84339f28982fb5
2023-04-27 10:20:18,2023-04-27 10:21:12,IP Address,73.15.194.157,100,54,True,2023-04-27 10:21:13,R_12DZDTDBbD0FQL6,,,,,37.374,-121.8595,anonymous,EN,I agree to participate.,631bf96cdf83ffb8f4a7fab8,23,Male,Black or African American,"Some college, but no degree",,,,,,,631bf96cdf83ffb8f4a7fab8
2023-04-27 10:18:45,2023-04-27 10:21:13,IP Address,97.126.107.197,100,147,True,2023-04-27 10:21:14,R_1Cd2zfDDqcze4IL,,,,,47.5834,-122.2979,anonymous,EN,I agree to participate.,616ca5967d36f0000bd47b78,35,Female,Asian,Bachelor’s degree,F_2UWLFxoMrEDwbGY,selfie.jpeg,267285,image/jpeg,8th rank,,616ca5967d36f0000bd47b78
2023-04-27 10:20:53,2023-04-27 10:21:28,IP Address,69.216.102.103,100,35,True,2023-04-27 10:21:29,R_3HhwbZkrFm6sRya,,,,,37.6736,-122.0944,anonymous,EN,I agree to participate.,56a68bb49ce1c0000df89344,34,Male,Asian,Bachelor’s degree,,,,,,,56a68bb49ce1c0000df89344
2023-04-27 10:20:28,2023-04-27 10:22:03,IP Address,172.58.242.107,100,94,True,2023-04-27 10:22:04,R_enXixxFvKsX3bGh,,,,,38.894,-77.0365,anonymous,EN,I agree to participate.,5dbee94de0a6e839b5a23898,30,Male,Black or African American,Bachelor’s degree,,,,,,n/a,5dbee94de0a6e839b5a23898
2023-04-27 10:20:21,2023-04-27 10:21:53,IP Address,204.85.253.242,100,92,True,2023-04-27 10:22:07,R_Wflhdd8cXvrH5xT,,,,,35.9145,-78.9225,anonymous,EN,I agree to participate.,6031ceae5e466a1647a29da7,40,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_2bIBgJo4SNw0OGt,Damen_Headshot.jpg,9009893,image/jpeg,5th rank,,6031ceae5e466a1647a29da7
2023-04-27 10:21:24,2023-04-27 10:22:09,IP Address,147.134.130.41,100,44,True,2023-04-27 10:22:10,R_1GB6CFprba7JpNU,,,,,41.2663,-95.9451,anonymous,EN,I agree to participate.,5e2b4e61a7f804000a55eee7,37,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,,,,,,5e2b4e61a7f804000a55eee7
2023-04-27 10:17:40,2023-04-27 10:22:18,IP Address,99.104.175.210,100,277,True,2023-04-27 10:22:19,R_3m1YFtPzNyVGlPb,,,,,38.2524,-85.7666,anonymous,EN,I agree to participate.,5fd7f08920e71c0f734ee097,55,Female,White or Caucasian,Bachelor’s degree,F_eOPbcWdbr6f9o89,Photo on 4-27-23 at 12.21 PM.jpg,235239,image/jpeg,5th rank,,5fd7f08920e71c0f734ee097
2023-04-27 10:21:59,2023-04-27 10:22:24,IP Address,73.15.100.113,100,24,True,2023-04-27 10:22:24,R_3erWDKeChxAyQnP,,,,,37.7825,-122.435,anonymous,EN,I agree to participate.,5aeb8db38db5b00001ad8d26,34,Male,White or Caucasian,Bachelor’s degree,,,,,,,5aeb8db38db5b00001ad8d26
2023-04-27 10:21:30,2023-04-27 10:22:30,IP Address,74.143.242.114,100,59,True,2023-04-27 10:22:30,R_3DpXpVyocZHzZzI,,,,,40.7627,-82.5593,anonymous,EN,I agree to participate.,6400df36b874223e35e25247,39,Male,White or Caucasian,Bachelor’s degree,,,,,,,6400df36b874223e35e25247
2023-04-27 10:20:06,2023-04-27 10:22:27,IP Address,65.102.115.109,100,140,True,2023-04-27 10:22:31,R_ZxAutIxyPp3qwx3,,,,,48.5445,-123.0954,anonymous,EN,I agree to participate.,62e05a40c77214b0772d5596,60,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_BFLcss9x2Tvi9IR,FUXP8427.JPG,1779279,image/jpeg,8th rank,,62e05a40c77214b0772d5596
2023-04-27 10:22:15,2023-04-27 10:22:33,IP Address,73.110.136.210,100,18,True,2023-04-27 10:22:34,R_3e9A7y8TWmIHtOV,,,,,41.5271,-87.2533,anonymous,EN,I agree to participate.,63d461ae668907ea6006f43f,28,Other,White or Caucasian,Associates or technical degree,,,,,,,63d461ae668907ea6006f43f
2023-04-27 10:19:30,2023-04-27 10:23:07,IP Address,128.118.145.129,100,216,True,2023-04-27 10:23:08,R_2zc3TqkvzsBzZHr,,,,,39.9552,-76.6653,anonymous,EN,I agree to participate.,5ac5207ee1546900019c0279,39,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_1pMyxId534OOBIU,IMG_1838.JPG,44914,image/jpeg,7th rank,,5ac5207ee1546900019c0279
2023-04-27 10:22:14,2023-04-27 10:23:13,IP Address,72.74.75.120,100,59,True,2023-04-27 10:23:15,R_2Xhw2xllXc1llLn,,,,,42.5575,-71.1736,anonymous,EN,I agree to participate.,5f0e50c3a8d93519188a7525,38,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_3CNjf3SLA9bSheU,WIN_20200828_08_12_17_Pro.jpg,174509,image/jpeg,7th rank,,5f0e50c3a8d93519188a7525
2023-04-27 10:22:51,2023-04-27 10:23:32,IP Address,47.230.158.134,100,41,True,2023-04-27 10:23:34,R_12bS0CBAYsLxta0,,,,,40.7099,-73.9591,anonymous,EN,I agree to participate.,5f1dc8e9a351ad07a95854c1,27,Male,White or Caucasian,Bachelor’s degree,F_3OdjcZTwp85swwu,339405571_1677359979387329_1432223175437043046_n.png,2088263,image/png,5th rank,NA,5f1dc8e9a351ad07a95854c1
2023-04-27 10:22:03,2023-04-27 10:23:31,IP Address,205.178.116.164,100,87,True,2023-04-27 10:23:36,R_2ZDncgyFTIjQmiq,,,,,41.8482,-87.6521,anonymous,EN,I agree to participate.,5f85b1e8b33c650518e25d22,45,Female,White or Caucasian,Bachelor’s degree,F_3QK7h1gq6NJYf86,2022-06-05 14.00.03.jpg,5482369,image/jpeg,6th rank,,5f85b1e8b33c650518e25d22
2023-04-27 10:20:50,2023-04-27 10:23:35,IP Address,174.205.44.59,100,165,True,2023-04-27 10:23:37,R_WqW2Vgq1dDhG5Z7,,,,,36.2115,-115.0365,anonymous,EN,I agree to participate.,63d15987e86a66f05d482526,37,Male,White or Caucasian,"Some college, but no degree",F_3qwohznQZAj3hNZ,2012-12-11 18.31.57.jpg,379803,image/jpeg,8th rank,,63d15987e86a66f05d482526
2023-04-27 10:17:06,2023-04-27 10:23:42,IP Address,24.19.42.25,100,396,True,2023-04-27 10:23:44,R_3CWrQ4k1lItO4MV,,,,,47.2109,-122.4147,anonymous,EN,I agree to participate.,62d882e6a4564ff6bbeef874,33,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_2R4Vx6rPeJ8QCL6,camera roll.jpg,126135,image/jpeg,3rd rank," ",62d882e6a4564ff6bbeef874
2023-04-27 10:22:18,2023-04-27 10:23:42,IP Address,172.56.81.218,100,83,True,2023-04-27 10:23:46,R_3iQnVWUib6HFXU1,,,,,33.4475,-112.0866,anonymous,EN,I agree to participate.,5df441f8dc853530e500adc1,25,Male,White or Caucasian,Bachelor’s degree,F_3mledP9WHL1nk2Y,IMG_2546.jpg,2180206,image/jpeg,3rd rank,,5df441f8dc853530e500adc1
2023-04-27 10:22:38,2023-04-27 10:23:48,IP Address,69.115.100.203,100,70,True,2023-04-27 10:23:52,R_8o9brw24jXD2PNn,,,,,40.544,-74.3521,anonymous,EN,I agree to participate.,60bd186e1d5e1d11f128f538,28,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_1QsVprSgmipnTXa,amber pic.jpg,693479,image/jpeg,4th rank,,60bd186e1d5e1d11f128f538
2023-04-27 10:21:22,2023-04-27 10:23:52,IP Address,50.77.52.189,100,149,True,2023-04-27 10:23:55,R_33vcKcbCUyrHmug,,,,,44.9401,-93.0114,anonymous,EN,I agree to participate.,6151c93f62e26ed6871a5fbd,50,Male,White or Caucasian,Bachelor’s degree,F_1hGB5DuTOaOCGsE,PXL_20221209_205058252.jpg,990504,image/jpeg,7th rank,,6151c93f62e26ed6871a5fbd
2023-04-27 10:23:01,2023-04-27 10:23:56,IP Address,139.55.112.96,100,55,True,2023-04-27 10:23:57,R_2QYu4ysZFFHAuWN,,,,,37.1027,-84.5432,anonymous,EN,I agree to participate.,5de32329b5bed7350391666c,32,Male,White or Caucasian,Associates or technical degree,,,,,,Didn't want to upload a selfie.,5de32329b5bed7350391666c
2023-04-27 10:23:22,2023-04-27 10:24:05,IP Address,104.173.231.108,100,43,True,2023-04-27 10:24:06,R_1HdAWdY7ySZmCgB,,,,,33.9339,-117.8854,anonymous,EN,I agree to participate.,5ef000ad8343cb5070497915,35,Male,Asian,Bachelor’s degree,,,,,,,5ef000ad8343cb5070497915
2023-04-27 10:22:22,2023-04-27 10:24:10,IP Address,24.243.148.129,100,108,True,2023-04-27 10:24:15,R_2sRtPgkk38RU6h4,,,,,30.3023,-97.6914,anonymous,EN,I agree to participate.,616c4a95398b06c2c85b32ed,24,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_1o0Y2nbMjXZ1Jls,IMG_9125.jpg,1553039,image/jpeg,4th rank,,616c4a95398b06c2c85b32ed
2023-04-27 10:22:46,2023-04-27 10:24:16,IP Address,107.77.201.208,100,89,True,2023-04-27 10:24:18,R_25ygPKWHrmi6bqK,,,,,32.7797,-96.8022,anonymous,EN,I agree to participate.,62728d9afbb36631896f3bcb,41,Male,White or Caucasian,Bachelor’s degree,F_2VlvJu7bcKL3C8U,WIN_20220415_15_01_05_Pro.jpg,154893,image/jpeg,8th rank,,62728d9afbb36631896f3bcb
2023-04-27 10:22:54,2023-04-27 10:24:34,IP Address,130.64.73.21,100,99,True,2023-04-27 10:24:38,R_21Fy274TNe10x8e,,,,,42.1094,-71.1759,anonymous,EN,I agree to participate.,61082fa8eef802b086a5c248,24,Female,White or Caucasian,Bachelor’s degree,F_2D79Z7IMYok2EJL,IMG_4833.jpg,1618814,image/jpeg,6th rank,,61082fa8eef802b086a5c248
2023-04-27 10:24:15,2023-04-27 10:25:00,IP Address,97.95.112.97,100,45,True,2023-04-27 10:25:01,R_VRxQb60Tu2hhunL,,,,,43.1772,-85.2473,anonymous,EN,I agree to participate.,5ced23c585712e00190bd98a,42,Male,White or Caucasian,"Some college, but no degree",,,,,,,5ced23c585712e00190bd98a
2023-04-27 10:21:24,2023-04-27 10:25:23,IP Address,47.189.197.173,100,239,True,2023-04-27 10:25:25,R_3mjC2EqOtVx2NPH,,,,,29.5183,-95.0977,anonymous,EN,I agree to participate.,5fd80a7f7100cd12eb473a9f,52,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_1LwiPfy6dIh9SRq,IMG_2342.jpg,560117,image/jpeg,6th rank,,5fd80a7f7100cd12eb473a9f
2023-04-27 10:22:41,2023-04-27 10:25:37,IP Address,76.82.104.9,100,175,True,2023-04-27 10:25:38,R_eF3tjc7x3qqUSQN,,,,,34.074,-118.2611,anonymous,EN,I agree to participate.,5723d6abccc7cc00086bb0d2,31,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",F_2sbByozzEoFAlYg,2023-04-27_9-25-01.png,794367,image/png,6th rank,,5723d6abccc7cc00086bb0d2
2023-04-27 10:24:08,2023-04-27 10:25:47,IP Address,72.129.177.7,100,99,True,2023-04-27 10:25:48,R_2diFToVpf1FQAv5,,,,,38.9442,-94.2897,anonymous,EN,I agree to participate.,5c5924c553fba80001bd7ad9,36,Female,Black or African American,Associates or technical degree,,,,,,everything was clear and easy to understand.,5c5924c553fba80001bd7ad9
2023-04-27 10:24:10,2023-04-27 10:25:48,IP Address,73.136.28.205,100,98,True,2023-04-27 10:25:50,R_DUjbfMUKspqn8Q1,,,,,29.2955,-94.796,anonymous,EN,I agree to participate.,600735ac42969f1dbea8a16f,31,Male,White or Caucasian,Associates or technical degree,F_DcawXnxN2Pu1s6B,552874_3634224627261_1475119865_n.jpg,126556,image/jpeg,7th rank,,600735ac42969f1dbea8a16f
2023-04-27 10:21:06,2023-04-27 10:26:07,IP Address,174.17.46.5,100,301,True,2023-04-27 10:26:09,R_XilxtJv54hRdrZ7,,,,,33.4589,-112.0709,anonymous,EN,I agree to participate.,63921f485b7f7955d18ce694,57,Female,White or Caucasian,Associates or technical degree,F_djxWmICEq9IbIgF,selfie.jpg,240485,image/jpeg,6th rank,,63921f485b7f7955d18ce694
2023-04-27 10:24:39,2023-04-27 10:26:06,IP Address,107.127.35.16,100,87,True,2023-04-27 10:26:11,R_bIOZBhPypkYx9IZ,,,,,43.0382,-87.91,anonymous,EN,I agree to participate.,5fde6c73ad8fba6069f139ed,24,Male,White or Caucasian,Bachelor’s degree,F_10oejnEV2ERi5HX,image.jpg,2147313,image/jpeg,3rd rank,,5fde6c73ad8fba6069f139ed
2023-04-27 10:21:03,2023-04-27 10:26:18,IP Address,67.245.217.72,100,314,True,2023-04-27 10:26:20,R_2QPuWDTao5bYUOs,,,,,41.5636,-74.4339,anonymous,EN,I agree to participate.,6294c9a9c673efce2f6528dc,44,Male,White or Caucasian,Bachelor’s degree,F_Qb9ajJaV29FlfHj,PXL_20201205_002747004.jpg,1159360,image/jpeg,8th rank,,6294c9a9c673efce2f6528dc
2023-04-27 10:24:02,2023-04-27 10:26:19,IP Address,172.220.253.4,100,137,True,2023-04-27 10:26:22,R_2ZOaXkMQLLQzcz9,,,,,34.8939,-81.834,anonymous,EN,I agree to participate.,63d418d4229ed6c0712ce5bb,28,Male,White or Caucasian,"Some college, but no degree",F_2tm9Iv45wzDeg7l,birthday pic.jpg,438775,image/jpeg,4th rank,,63d418d4229ed6c0712ce5bb
2023-04-27 10:25:26,2023-04-27 10:26:25,IP Address,16.98.96.10,100,59,True,2023-04-27 10:26:27,R_1Gvwfj0tmD4OmrX,,,,,35.3878,-118.936,anonymous,EN,I agree to participate.,5a286558564bdf00016463fc,34,Male,White or Caucasian,Bachelor’s degree,F_1K1t4tjbmrfAK47,phpyaysk0k0gs4k8.jpg,52048,image/jpeg,9th rank,,5a286558564bdf00016463fc
2023-04-27 10:25:37,2023-04-27 10:26:32,IP Address,75.187.38.135,100,54,True,2023-04-27 10:26:33,R_2VHD92uhZg4SfIA,,,,,38.0405,-84.7293,anonymous,EN,I agree to participate.,5ba1096e22fbd400013ed0da,52,Female,White or Caucasian,"Some college, but no degree",,,,,,no,5ba1096e22fbd400013ed0da
2023-04-27 10:22:50,2023-04-27 10:26:31,IP Address,75.84.199.41,100,221,True,2023-04-27 10:26:35,R_2DLXea0P180B94E,,,,,34.1531,-118.4296,anonymous,EN,I agree to participate.,62950530ff3a463d536e764d,33,Male,White or Caucasian,Bachelor’s degree,F_2eOQV6PXKbOAo65,benheadshot.jpg,3525483,image/jpeg,3rd rank,,62950530ff3a463d536e764d
2023-04-27 10:25:36,2023-04-27 10:26:41,IP Address,99.132.75.160,100,64,True,2023-04-27 10:26:42,R_z6hWeH5sckweWLD,,,,,32.7203,-117.1552,anonymous,EN,I agree to participate.,5e79340b6d9a624e3f39586d,45,Male,"White or Caucasian,Asian",Bachelor’s degree,,,,,,,5e79340b6d9a624e3f39586d
2023-04-27 10:26:03,2023-04-27 10:26:41,IP Address,35.140.196.150,100,37,True,2023-04-27 10:26:42,R_1re8tCyYvDRijtI,,,,,27.8556,-82.8231,anonymous,EN,I agree to participate.,588908498fd7f00001d735f8,35,Male,White or Caucasian,Associates or technical degree,,,,,,,588908498fd7f00001d735f8
2023-04-27 10:22:52,2023-04-27 10:26:47,IP Address,74.111.115.95,100,234,True,2023-04-27 10:26:51,R_308YGfyvS4ZSTnW,,,,,40.4409,-79.9857,anonymous,EN,I agree to participate.,644150e6b846265e5d1c1d00,31,Female,White or Caucasian,High school diploma or GED,F_30db916mTyjk39D,IMG_20220823_183431_150.jpg,2201228,image/jpeg,3rd rank,,644150e6b846265e5d1c1d00
2023-04-27 10:25:25,2023-04-27 10:26:47,IP Address,69.76.193.180,100,82,True,2023-04-27 10:26:52,R_0wuoVupdGfKEVsl,,,,,27.5153,-99.4978,anonymous,EN,I agree to participate.,63d40e1748df54e627f3022b,43,Male,Other,Bachelor’s degree,F_1LC3xa0eqEaRlyU,1 Square.jpg,2363398,image/jpeg,7th rank,NA,63d40e1748df54e627f3022b
2023-04-27 10:25:37,2023-04-27 10:26:57,IP Address,67.191.70.124,100,80,True,2023-04-27 10:26:57,R_xgW3HEpnFRdpyQV,,,,,26.0988,-80.1806,anonymous,EN,I agree to participate.,641883361a0127118cf426f2,27,Male,White or Caucasian,Bachelor’s degree,,,,,,you should tell people before they accept the study they have to submit photos of themself because thats weird,641883361a0127118cf426f2
2023-04-27 10:24:45,2023-04-27 10:26:54,IP Address,67.49.126.95,100,129,True,2023-04-27 10:26:57,R_2rkZUgBEIcswR4i,,,,,34.1619,-116.4335,anonymous,EN,I agree to participate.,566a17d07da0350012b3e876,53,Male,White or Caucasian,High school diploma or GED,F_2YEQ2B2ewOLSors,PXL_20220223_023412396.PORTRAIT.jpg,398070,image/jpeg,7th rank,,566a17d07da0350012b3e876
2023-04-27 10:25:34,2023-04-27 10:27:21,IP Address,71.245.59.157,100,107,True,2023-04-27 10:27:23,R_2cjB2Q9ht7z2cT0,,,,,40.7956,-77.0427,anonymous,EN,I agree to participate.,5f1319143fdcd700091a41d4,33,Female,White or Caucasian,Bachelor’s degree,F_3fSOlW9p8N8ewto,image0 (2).jpeg,263750,image/jpeg,4th rank,,5f1319143fdcd700091a41d4
2023-04-27 10:22:41,2023-04-27 10:27:47,IP Address,50.48.63.27,100,305,True,2023-04-27 10:27:48,R_1n1izJYsknRMsF2,,,,,41.328,-74.1894,anonymous,EN,I agree to participate.,5dd286042c5c1028d1725b77,52,Female,White or Caucasian,"Some college, but no degree",F_zev0nx0Xbza9t7z,me for study.jpg,43759,image/jpeg,10th rank (least attractive),,5dd286042c5c1028d1725b77
2023-04-27 10:24:01,2023-04-27 10:27:54,IP Address,69.61.170.104,100,232,True,2023-04-27 10:27:56,R_3G8uzp9N173NYsV,,,,,38.9411,-84.7185,anonymous,EN,I agree to participate.,604d4631e3f4a7fdf6050653,21,Female,White or Caucasian,"Some college, but no degree",F_3lxitubjKJvf8Yz,IMG_2482.JPG,391039,image/jpeg,5th rank,,604d4631e3f4a7fdf6050653
