"","ProlificID","ResponseId","Condition","QID10","QID11","QID12","QID13","QID14","QID15","QID16","QID17","QID18","QID19","Guess","Gender","Age","Ethnicity","Education","count"
"250","650ba232969148996aaa66c9","R_2aFY4Xi9eeCHD8l","Low","36 feet","x - 2 = y","x8","11","2.07","-34","6","63°",NA,NA,3,"Female",28,"White or Caucasian","High school diploma or GED",3
"251","5e06ecd524f9390991997bb7","R_24l9rjffXf9PaCJ","High","113 feet","x = -2","x15",NA,NA,NA,NA,NA,NA,NA,3,"Female",28,"White or Caucasian","Bachelor’s degree",3
"252","63d000d62878aa92b833c5fc","R_25XZObaWngsIigR","High","113 feet","x - 2 = y","x15","13","5.05","-34","6","63°","-3",NA,7,"Female",40,"White or Caucasian","Bachelor’s degree",6
"253","5e544727059e3744ccdd4c3b","R_1mQUshAuKjqts1g","High","113 feet","x = -2","x15","11","5.05",NA,"12","63°",NA,NA,1,"Female",33,"Black or African American","Bachelor’s degree",4
"254","5bf349126f97050001e6a6e6","R_d12gmtZmglsbXZ7","Low","36 feet","x - 2 = y","2x5","11","5.05","-22","8",NA,NA,NA,2,"Female",69,"White or Caucasian","Associates or technical degree",0
"255","63d450e65299070e04794960","R_WukwaZymNOd7Ucx","High","36 feet","x - 2 = y","x15","13","5.05","-34","12","180°","-3","4x2 + 16x + 16",0,"Female",48,"Black or African American","Bachelor’s degree",3
"256","605ff0746397c26c436b88af","R_3KI178x9wPLHP0z","High","113 feet","x = -2y","x15","13","2.060154","-34","12",NA,NA,NA,7,"Female",34,"Asian","Bachelor’s degree",4
"257","59f226a9d6380600018b2923","R_3nC7gJucVzy14e9","Low","113 feet","x - 2 = y","x15","13","2.06","42","6","63°","3","4x2 + 16x + 16",3,"Female",59,"White or Caucasian","High school diploma or GED",7
"258","656b7ab2b685a43aae816c5e","R_2bH67XH4X3ahPh3","High","54 feet","x = -2","x8","11","2.06","42","6","63°","-3","4x2 + 16x + 48",3,"Female",29,"White or Caucasian","Bachelor’s degree",4
"259","63ed2515d3fe6335b2c11094","R_25BJwK5TsEsHWbc","High","36 feet","x = -2y","x15","13","2.07","42","6","180°","-6","4x2 + 16x + 48",2,"Female",49,"White or Caucasian","High school diploma or GED",3
"260","60bc2284cfc4b7c2ab9cacdb","R_3IWT2cLUIC9bqUT","High","36 feet","x - 2 = y","x15","11","5.05","42","10","63°","3","2x2 + 7x + 24",1,"Female",48,"White or Caucasian","Some college, but no degree",3
"261","5fb08ec5ddc19949a58f5a4f","R_3Oq1svsnctikHxF","Low","36 feet","x = -2y","x15","11","2.06","-22","6","117°","-3","2x2 + 7x + 24",2,"Female",48,"White or Caucasian","Some college, but no degree",3
"262","5d4c7ac3e8ec490018b0050d","R_2eQ33xTdKVmokRO","Low","54 feet","x = -2","x15","13","2.07","42","12","180°","3","4x2 + 32x + 48",1,"Female",65,"Other","Associates or technical degree",5
"263","5dced6a2e2dcbd02eeff753f","R_2uyTgGAzpcrqlT2","Low","36 feet","x = -2y","x15","11","2.06","-34","6","180°","3","4x2 + 16x + 16",1,"Female",38,"Other","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"264","64d6c42e2328deb02a2fedb9","R_3PmLd3drLSQEMjE","Low","36 feet","x = -2","x15","13","2.060154","-34","6","63°","3",NA,4,"Female",49,"Asian","Bachelor’s degree",7
"265","65344ec64854d12a1baf93d6","R_1F9F7N0olZx0MY1","High","36 feet","x - 2 = y","x15","11","2.060154","14","12","63°","-3","4x2 + 16x + 16",1,"Female",53,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",2
"266","5f1b0abbb84a5207673cb637","R_2ONf2TxWJjsOJqY","High","36 feet","x = -2y","x15","13","2.060154","-22","8","63°","-3","4x2 + 16x + 48",2,"Female",29,"White or Caucasian","Bachelor’s degree",3
"267","656c29aa6d8a2bdfd346239b","R_8GNZ2oLru7LuFQB","High","36 feet","x = -2","x15","11","2.07",NA,NA,NA,NA,NA,4,"Female",43,"White or Caucasian","Associates or technical degree",2
"268","655f96e689f922fe983fed35","R_1Dw1RUiyj9lkQpC","High","113 feet","x = -2","x15","13","2.06","14","6","63°","3","4x2 + 32x + 48",6,"Female",28,"Asian","Bachelor’s degree",9
"269","655edbead5167a59c54d9353","R_2Vg54LtW20VxiZ4","High","108 feet","x = -2","x8","11","2.06","-34","6","63°","3","4x2 + 32x + 48",6,"Female",25,"Black or African American","Bachelor’s degree",7
"270","63d86d675509ff61463bddcd","R_20OoztB1IjhiJZW","High","108 feet","x = -2","x15","13","2.06",NA,NA,NA,NA,NA,2,"Female",27,"Black or African American","Some college, but no degree",4
"271","652423321917b76cf71dfbbd","R_1n70I40NwXMDRD5","High","36 feet","x = -2","x15","13","2.06","14","6",NA,NA,NA,3,"Female",70,"White or Caucasian","Associates or technical degree",5
"272","64776e3beba1085215214ec0","R_1Q6lDSKzaaq5g3X","Low","36 feet","x - 2 = y","x15","13","5.05","-22","8","63°","-6","4x2 + 16x + 48",3,"Female",50,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"273","638f8a0121203e0ddbf80e02","R_7VxvkMg7dWw0ECJ","High","108 feet","x = -2y","x15","9","2.07","42","12","117°","-6","2x2 + 7x + 24",4,"Female",59,"White or Caucasian","Some college, but no degree",1
"274","6562565a6752019f98cf5c76","R_1lc0T0SMasnqPeF","Low","113 feet","y = -2","x15","13","2.07","42","6","117°","-6","4x2 + 16x + 48",3,"Female",58,"Black or African American","Associates or technical degree",4
"275","644a9d92849b27eb99202a91","R_saHk82xsRxUIqfT","Low","54 feet","x = -2y","x15","13","2.06","14","8","180°","6","2x2 + 7x + 24",3,"Female",56,"White or Caucasian","Some college, but no degree",3
"276","61310db855a32fc69c440550","R_23TEbZkYJwRTllz","Low","36 feet","y = -2","x15","13","5.05","-22","8","63°","-6","4x2 + 32x + 48",3,"Female",41,"Black or African American","Bachelor’s degree",4
"277","56a914f0119265000c6e13c5","R_UbvIrQUnckhlAv7","High","36 feet","x - 2 = y","x15","13","2.06","-22","8","63°","-3","4x2 + 16x + 16",0,"Female",39,"White or Caucasian","Bachelor’s degree",4
"278","5f485c765324cf1ed7d564cd","R_AnaYvQNN1vh3J85","Low","113 feet","x = -2y","x15","13","2.06",NA,NA,NA,NA,NA,2,"Female",40,"Black or African American","Some college, but no degree",4
"279","59f22a9fd6380600018b2929","R_a5Xz7jalJnxs31D","Low","36 feet","x - 2 = y","x15","11","2.06","42","6","63°","-3","4x2 + 32x + 48",2,"Female",27,"White or Caucasian","Bachelor’s degree",5
"280","567dd32b4f0ef30006dbb718","R_2Ck3gdhswbLBlMO","High","36 feet","x = -2","x15","13","2.06","-34","8","63°","6","4x2 + 32x + 48",5,"Female",57,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"281","637058f9e7a26c452d1cc49a","R_2xV67vLwBzV5dUL","High",NA,"x = -2","x15","11","2.07","-34","8","63°",NA,NA,4,"Female",63,"White or Caucasian","Associates or technical degree",4
"282","609449f609ad18c98dba5787","R_8wzyyh8XxbBlUvn","Low","113 feet","x = -2","x15","13","2.060154","-22","6",NA,"-6","4x2 + 16x + 48",2,"Female",32,"White or Caucasian","Bachelor’s degree",5
"283","6082249a001f42155fac637d","R_2q7RtzFW6KPu22P","High","54 feet","x = -2","x15","13","2.06","14","6","117°","-6",NA,2,"Female",57,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"284","5e42f74f5b772a18434cabf7","R_2dXAwLBBxDC4bmU","Low","108 feet","x - 2 = y",NA,NA,NA,NA,"12","117°",NA,NA,0,"Female",56,"White or Caucasian","High school diploma or GED",0
"285","653fb726d2b45b03e76d0c42","R_eVfG7NhEpvnOW9H","Low","113 feet","x - 2 = y","x15","13","5.05",NA,"6","63°","3","4x2 + 32x + 48",5,"Female",33,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"286","5f5118e954b2e12ef9c52231","R_28MW1gO7cmg4OSi","Low","108 feet","x = -2y","x15","11","2.06","-34","10","63°","-3",NA,2,"Female",49,"White or Caucasian","Bachelor’s degree",4
"287","611bf5c145247a98f2eb23e1","R_3ekna5eh0rNpSBC","High","113 feet","x = -2y","x15","13","2.06","-34","6","63°",NA,NA,6,"Female",26,"White or Caucasian","Bachelor’s degree",7
"288","63d569384ae2cf6d4dce7c32","R_10IW4L1Du9PazD2","High","54 feet","x - 2 = y","x15","13","2.06","-34","12","63°",NA,NA,6,"Female",49,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"289","653d1b8a4739d6bcfc9d9879","R_vD02RrZ43b3Jtst","Low","36 feet","x = -2","x8","11","5.05","42","6","117°","-6","4x2 + 16x + 48",2,"Female",20,"Black or African American","High school diploma or GED",2
"290","64a826f6220bf56dca731156","R_1i2OEiKke6FjRm9","High","108 feet","x - 2 = y","x15","13","5.05","42","6","180°","-3","4x2 + 16x + 48",2,"Female",65,"White or Caucasian","Bachelor’s degree",3
"291","6564ea3f09ef57b9f200a136","R_5nnxkzGhsUSDv1v","Low","113 feet","y = -2","x8","11","5.05","-34","6","63°","-3","4x2 + 32x + 48",3,"Female",33,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"292","63b0953847122ffebd8a5991","R_1OPPmujAqygksXb","High","113 feet",NA,NA,"13",NA,NA,NA,NA,NA,NA,2,"Female",60,"White or Caucasian","Bachelor’s degree",2
"293","656b7888c053d63a280abc18","R_2a93gwcD15l3b1e","Low","36 feet","x = -2","2x5","9","2.06","-22","6","63°","-3","2x2 + 7x + 24",1,"Female",54,"White or Caucasian","Bachelor’s degree",4
"294","606a27ecc448bcda408cee13","R_TvZWRjtoXQsJquZ","Low","108 feet","x = -2","x15","13","2.060154","-34","6","63°","3","4x2 + 32x + 48",9,"Female",20,"White or Caucasian","Some college, but no degree",8
"295","655ffd03ff0c0fcf0ddcd8ae","R_1BQHLNFQ5sfeOE8","Low","54 feet","x = -2y","x15","13","2.060154","42","12","117°",NA,NA,3,"Female",29,"Black or African American","Associates or technical degree",2
"296","6554d04c73158a94d70192dd","R_qPkXqTyxSh746Kl","Low","113 feet","x = -2y","x15","13","2.060154","-34","12","63°","-6","4x2 + 16x + 16",0,"Female",35,"White or Caucasian","Bachelor’s degree",5
"297","6446f3b2df3f3274b549bec6","R_BrgtKW0OczV87a9","Low","54 feet","x - 2 = y","x15","11","2.06","42","8","180°","-3","4x2 + 16x + 48",2,"Female",62,"White or Caucasian","Some college, but no degree",2
"298","5bfd83b1a6d6a0000158ecd5","R_23a6iwOQVOXJ780","Low","36 feet","x - 2 = y","x15","13","2.06","42","8","180°","-3","4x2 + 16x + 16",4,"Female",40,"White or Caucasian","Bachelor’s degree",3
"299","5f11f98efbaf2b0ef855ec6b","R_riHJ9svnThV7AyZ","High","113 feet","x = -2","x15","13","2.060154","-34","6","63°","3","4x2 + 32x + 48",7,"Female",24,"White or Caucasian","Bachelor’s degree",9
"300","61155a7ed7bb8ba7da579301","R_300pq8lQ2gKo9Ai","High","113 feet","x = -2","x15","13","2.06",NA,NA,NA,NA,NA,5,"Female",26,"White or Caucasian","Some college, but no degree",5
"301","5e1fc8d45427912f6143b012","R_210dHYcz8YovO0c","High",NA,NA,"x15","13",NA,"-34",NA,NA,NA,"4x2 + 32x + 48",5,"Female",60,"White or Caucasian","Bachelor’s degree",4
"302","58742bf5d53c97000159df8c","R_27HyqqardNUWbHj","High","54 feet","x = -2","x15","9","2.06","-34","6","117°","3","4x2 + 32x + 48",3,"Female",34,"White or Caucasian","Some college, but no degree",7
"303","655011cf71b8b185b7f6cd93","R_xsZQ8uCQQV5s3FT","High","108 feet","x = -2","x8","9","2.06","14","8","63°","-3",NA,3,"Female",22,"Other","High school diploma or GED",3
"304","5ea45eb9abef8a07bcced2bc","R_30fdnu27plb1yrf","Low","108 feet","x - 2 = y","x15","13","5.05","-22","8","63°","-6",NA,4,"Female",76,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"305","65363308b033b495d3a43c2e","R_73Np6YxhPOqIMz7","Low","113 feet","x = -2","x8","13","2.06","-34","6","180°","3",NA,8,"Female",64,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"306","5f0a1eda5ca59d0e64a83bb9","R_1LgG8ibcotn6PNT","High","36 feet","y = -2","x15","9","2.06","-22","6","117°","3","4x2 + 32x + 48",3,"Female",43,"Black or African American","Some college, but no degree",5
"307","615dd0b0a024ba4f4b4f7c24","R_Rt4U7abAkMoEjsJ","High","36 feet","x = -2","x8","13","2.07","-34","12","63°",NA,NA,6,"Female",44,"White or Caucasian","Bachelor’s degree",4
"308","5d7ff85ffec5620017b07c40","R_ahf59AkqjHOtA1r","High","36 feet","x = -2y","x15","13","5.05","-22","8","63°","-3","4x2 + 16x + 48",5,"Female",46,"Other","Some college, but no degree",3
"309","651090beae417ded35c4ef2f","R_24PiA1u1FG67a3c","Low","113 feet","x - 2 = y","2x5","11","2.06","14",NA,NA,NA,NA,2,"Female",71,"White or Caucasian","Associates or technical degree",2
"310","5fd0ebb69497b30008547502","R_1H0HrTnLmwryvjq","Low","54 feet","x - 2 = y","2x5","11","2.060154","42","8","180°","-3","4x2 + 16x + 48",3,"Female",25,"Black or African American","Bachelor’s degree",0
"311","5f123d2f9926a1193a114e68","R_Q3RRz4gVEhV9C13","Low","113 feet","x = -2","x25","11","2.06","-22","12","180°","-3","4x2 + 16x + 48",1,"Female",30,"Black or African American","Associates or technical degree",3
"312","5f47c8cc5a01ee1f5050804d","R_3kba7nlG1Hub2fF","High","54 feet","x = -2y","x15","11",NA,"-22",NA,NA,NA,NA,4,"Female",41,"White or Caucasian","Bachelor’s degree",1
"313","650f0d7f288f6e42c03c4835","R_pGj3t1B1a8TVPFv","High","113 feet","x = -2","x15","13","2.06","-34",NA,NA,NA,NA,6,"Female",24,"Black or African American","Bachelor’s degree",6
"314","5c1a9424a329230001ecaabd","R_2SxARg4tL85pEVC","High","108 feet","x - 2 = y","x15","13","5.05","-34","12","63°","6","4x2 + 32x + 48",4,"Female",38,"White or Caucasian","High school diploma or GED",5
"315","65293fa9b73b0edd4fd93b95","R_25A8goFNHTlgW7U","Low","54 feet","x = -2y","x15","13","5.05","-22","12","180°","-6","4x2 + 16x + 48",2,"Female",29,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",2
"316","6107acfe97c63575a2344e36","R_10HIgWBW5C2QVet","High","54 feet","x = -2y","x15","11","5.05","-22","12","180°","-3","4x2 + 16x + 48",0,"Female",25,"Black or African American","High school diploma or GED",1
"317","6501bb247a918443bb34fc33","R_32W53fA90uA1RMX","Low","113 feet","x = -2","x15",NA,NA,NA,NA,NA,NA,NA,2,"Female",55,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"318","583b397f54686200010f1d20","R_6rk7Ch7F8DBX0CR","High","36 feet","x = -2","x25","13","5.05","42","6",NA,NA,NA,4,"Female",51,"Black or African American","Associates or technical degree",3
"319","6276d97e209059496d37bf74","R_tWEoCVNWWADkrSN","High","36 feet","x = -2y","x8","13","2.07","-34","8","63°","-3","4x2 + 16x + 16",4,"Female",56,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"320","5ba86de49629a90001b3ef5f","R_3fUABlD8yGO78vD","High","113 feet","x - 2 = y","x15","13","2.06","-34","6","63°",NA,NA,3,"Female",36,"White or Caucasian","High school diploma or GED",7
"321","655f8d03e234484afb1c3d51","R_2UaRz1zwf77fqU8","Low","54 feet","x - 2 = y","x15","13","2.07","-34","6","117°","-3","4x2 + 16x + 48",3,"Female",33,"Black or African American","Bachelor’s degree",4
"322","63bed6e176fba857a47fbaff","R_REn42XqnFue9Txf","High","113 feet","y = -2","x15","13","2.06","-34","6","180°","3","4x2 + 32x + 48",8,"Female",61,"Black or African American","Some college, but no degree",8
"323","656550235189b3b8bd39f3b8","R_1l02jkQzxWUqMCw","High","54 feet","x - 2 = y","x8","13","5.05","-34",NA,NA,NA,NA,0,"Female",60,"Black or African American","Bachelor’s degree",2
"324","655e2fc2216f481406e1fcb2","R_9ZxodUjkInclS5X","Low","113 feet","x = -2","x25","13","2.06","42","12","117°",NA,NA,2,"Female",55,"White or Caucasian","High school diploma or GED",4
"325","655fe234ec9086ce2ffd6b02","R_12JcTc4vRUQsMSm","Low","113 feet","x - 2 = y","x15","13","2.060154","-34","8","180°","-6","4x2 + 16x + 48",4,"Female",33,"Black or African American","High school diploma or GED",4
"326","647e0f22b1d466181ae694c4","R_2pVJYU2tMCfjcjU","Low","113 feet","x = -2","x15","13","5.05","-34","6","63°",NA,NA,5,"Female",58,"Asian","Associates or technical degree",7
"327","607cbf385d3202721e3f719f","R_31BCsqv8Er6HvNF","High","54 feet","x - 2 = y","x15","13","2.06",NA,"6","63°","-3",NA,4,"Female",55,"White or Caucasian","Bachelor’s degree",5
"328","5b0d1b8e444cef0001ca66ac","R_2cjav9wABkD7D6P","Low","113 feet","x = -2","x15","13","5.05","42","8","63°","-6","4x2 + 32x + 48",2,"Female",59,"White or Caucasian","Some college, but no degree",6
"329","6516f5e83d2a0a005a56d55a","R_3ef5lvTdlSRv2ac","Low","113 feet","x = -2y","x15","13","2.060154","-34","12","180°","3","4x2 + 16x + 48",4,"Female",45,"Asian","Bachelor’s degree",5
"330","645ff03216381bea1acfcc03","R_2lwGYdghkJZvhiF","Low","113 feet","x - 2 = y","x15","13","2.07","-34","12","180°","3","4x2 + 16x + 16",3,"Female",31,"Black or African American","Some college, but no degree",5
"331","61003158268e33dbe5e03efe","R_26bZZROMpgFP7rA","Low","113 feet","x = -2y","x15","13","5.05","-34","6","63°","-3","4x2 + 16x + 48",6,"Female",27,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",6
"332","5d9373b0e04970001ab482da","R_2qee4q8r3r2pXYZ","Low","54 feet","x = -2y","x8","13","5.05","42","8","63°","-6","4x2 + 16x + 16",1,"Female",63,"White or Caucasian","Bachelor’s degree",2
"333","5bc9f8b677740000016a08b5","R_1kIG7C8VRgIfUeW","High","113 feet","x = -2y","x15","13","2.06","-34","6","117°","3","4x2 + 32x + 48",9,"Female",48,"White or Caucasian","Bachelor’s degree",8
"334","5ace650a436f550001004f87","R_9uDhzrGWKphxxHH","High","108 feet","x = -2y","x8","13","2.060154","-34","12","63°","-3","4x2 + 32x + 48",6,"Female",31,"Asian","Associates or technical degree",4
"335","636148a83d7a7c349bb08436","R_uskSD8kf4R1CGpb","Low","113 feet","x - 2 = y","2x5","13","2.07","-34","8","63°","-3","4x2 + 32x + 48",1,"Female",35,"White or Caucasian","Bachelor’s degree",5
"336","6569f75e1535619c755d8c2b","R_1NDNcRl3ubkj9Hj","Low","108 feet","x = -2","x8","11","5.05","-34","10","63°",NA,NA,3,"Female",39,"White or Caucasian","Bachelor’s degree",3
"337","5c560b6fccb08c0001e134a8","R_26hSPW4kmHBuTZy","Low","54 feet","x = -2","x8","13","2.060154","42","8","180°","-3","4x2 + 16x + 48",3,"Female",35,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",2
"338","6111a61a1f00387413cc1321","R_2E7d5aTTHdCAuY9","Low","36 feet","x - 2 = y","x15","13","2.07","-34","8","117°","3","4x2 + 16x + 48",2,"Female",31,"White or Caucasian","Bachelor’s degree",4
"339","6304e1c6e359b6e618e00ada","R_30qOjpQUwiuf9Z0","Low","113 feet","x - 2 = y","x15","13","5.05","14","12","63°","-3","4x2 + 16x + 48",3,"Female",59,"White or Caucasian","Some college, but no degree",4
"340","6567b1e08b8c77ef72d0ab84","R_2WIRovik2OCoFNr","Low","54 feet","x = -2","x15","13","2.06","-34","6","63°","-6","4x2 + 16x + 48",2,"Female",28,"American Indian/Native American or Alaska Native","Bachelor’s degree",7
"341","604fc38a4de8e6e1e0e0ea7b","R_1Apb98GTqGyB2Ip","Low","108 feet","y = -2","x15","9","2.06","-22","8","117°","6","4x2 + 32x + 48",1,"Female",34,"Other","High school diploma or GED",3
"342","63f794e7d8d24753edbbb136","R_1osS1ETqev0K9BY","Low","36 feet","x = -2","x15","13","2.06","14","6","63°","3","4x2 + 16x + 16",2,"Female",38,"White or Caucasian","High school diploma or GED",7
"343","5d83c1e911cb3a0001570ea4","R_239Ly7F4rtONVBc","High","113 feet","x = -2y","x15","13","5.05","42","6","63°",NA,"4x2 + 32x + 48",5,"Female",53,"White or Caucasian","Bachelor’s degree",6
"344","5d74001d391b6600175f433b","R_3Mhuh4iqYAL8wLO","Low","113 feet","x = -2","x25","13","2.06","-34","6","63°","3","4x2 + 16x + 48",5,"Female",35,"White or Caucasian","Bachelor’s degree",8
"345","61034787a79b4a6432034e1e","R_2U0o9MqwZgK39qu","Low","54 feet","y = -2","x15","13","5.05","-34","6","63°","-3","4x2 + 16x + 48",2,"Female",35,"White or Caucasian","Bachelor’s degree",5
"346","5d29cc8869a747001acdb3c1","R_3fozAG71RkEvZcA","High","113 feet","x = -2y","x15","13","5.05","-34","6","63°","-3","4x2 + 32x + 48",5,"Female",44,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"347","61099a5c04f32c99f34ce2a8","R_28Cjjx2ZYjW1SkK","High","108 feet","x = -2","x15","13","2.06","-34","6","63°",NA,NA,5,"Female",67,"White or Caucasian","Bachelor’s degree",7
"348","5c85fe8e36f2450001c86df8","R_3NvUCK2KLowXIGJ","High","36 feet","y = -2","2x5","13","5.05","14","10","117°","3","2x2 + 7x + 24",2,"Female",49,"White or Caucasian","Bachelor’s degree",2
"349","5fd66ce8aec66457ff73d743","R_2CJpK6CrZhjeAGf","High","36 feet","x = -2","x15","15","2.07","14","12","117°","6","4x2 + 32x + 48",5,"Female",57,"White or Caucasian","High school diploma or GED",3
"350","651ebcca48c60acc82f1f2bd","R_XuCcTKWvt8iP6BH","Low","113 feet","x = -2","x15","13","2.06","-34","6","63°",NA,NA,5,"Female",66,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",8
"351","65366f1bc993d0465c14266f","R_2WzYQmI29mtq2oB","Low","54 feet","x - 2 = y","x15","13","5.05","14","6","117°","-3",NA,3,"Female",30,"White or Caucasian","Bachelor’s degree",3
"352","5c43fb651ddd660001c9de3a","R_2Ysqp2o21CF1PYW","Low","108 feet","x = -2","x8","11","2.060154","-34","6","63°","-6","4x2 + 32x + 48",5,"Female",27,"White or Caucasian","Bachelor’s degree",5
"353","63eab44b1f5d72735bae1146","R_3ptfN8YLbkilbqw","High","54 feet","x = -2y","x15","11","5.05","-22","12","63°","3","4x2 + 16x + 16",2,"Female",44,"White or Caucasian","Some college, but no degree",3
"354","60933bb6e47eb28c880b93d9","R_1j6ug6GVMXbjcqJ","High","113 feet","x - 2 = y","x15","13","2.07","-34",NA,NA,NA,NA,5,"Female",26,"White or Caucasian","Bachelor’s degree",4
"355","5de7d10810088f749c347bb6","R_33fKfE7XmEKaYUH","High","113 feet","x = -2y","x8","13",NA,NA,NA,"63°",NA,NA,3,"Female",69,"White or Caucasian","Bachelor’s degree",3
"356","655e0bb280cc9051e9e53b34","R_1CKIiqaDUVZRQnf","High","113 feet","x = -2y","x15","11","2.06","-22","6","63°","-3","4x2 + 16x + 48",7,"Female",29,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"357","58ccfada8460040001e1ec4f","R_3PKPmIo83cGdVgV","High","54 feet","x = -2y","x15","13","2.06","14","8","63°","-6","4x2 + 32x + 48",5,"Female",24,"White or Caucasian","Some college, but no degree",5
"358","5d701566b1a79d00165c65ae","R_2WSdbOOZymIjwXq","High","113 feet","x = -2y","x8","13","2.06",NA,NA,NA,NA,NA,4,"Female",36,"White or Caucasian","Some college, but no degree",3
"359","6400db77211380d3116572fc","R_3lWAAMgzQu7sqHO","High","113 feet","x = -2y","x8","13","5.05","-34","8","63°","3",NA,3,"Female",33,"Other","Bachelor’s degree",5
"360","5d0c565f7374b40001cef0f8","R_pRRJH1Ax81IkDCN","Low","113 feet","x = -2y","2x5","13","2.07","42","8","63°","3","4x2 + 32x + 48",2,"Female",48,"White or Caucasian","Some college, but no degree",5
"361","65415e9c6d7a8216b1649449","R_3Ia7BNzXkVp77Ga","High","113 feet","x = -2","x15","13","2.06","42","8","117°",NA,NA,5,"Female",24,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"362","64356a3c3a7e7f1170215972","R_3CDBUgzcBbvZi43","High","36 feet","x = -2y","2x5","9","2.07","-22","12","297°","-3","4x2 + 16x + 16",4,"Female",50,"Black or African American","Bachelor’s degree",0
"363","6559147a65618b0217721344","R_3HU3FR8PS2MxnAc","Low","113 feet","x - 2 = y","x15","9","2.07","14","6","63°","-6","4x2 + 32x + 48",3,"Female",43,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"364","60761d55b4a50fe3b35f12f4","R_2QAtKHtpv1IQhIM","Low","36 feet","x - 2 = y","x15","9","2.06","-22","6","63°","-3","4x2 + 32x + 48",2,"Female",49,"White or Caucasian","Bachelor’s degree",5
"365","5c2fcd716ea6880001dc8e3d","R_2c0JjGwcuvy8D12","High","113 feet","y = -2","2x5","11","2.060154","42","10","117°","-6","4x2 + 16x + 48",2,"Female",60,"White or Caucasian","High school diploma or GED",1
"366","5fab76ecea3019678ca9ef4d","R_3n7Q1cAn8d2TMip","High","113 feet",NA,"x8","11",NA,NA,NA,NA,NA,NA,2,"Female",22,"White or Caucasian","Some college, but no degree",1
"367","65300429e91bd34ec87a1b30","R_1Qt4tC2cMCOuibj","High","108 feet","x = -2","x8","13","2.06","42","6","63°","-6","4x2 + 16x + 48",6,"Female",33,"American Indian/Native American or Alaska Native","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"368","655cf40ba825347658f39aa0","R_3QEL5MuiQJqnZOK","Low","113 feet","x = -2y","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",8,"Female",27,"Asian","Bachelor’s degree",9
"369","655a655f62fde845d4789149","R_2fkVAsnVWxaLh9J","Low","36 feet","x - 2 = y","x15","11","2.06","14","8","117°","6","4x2 + 16x + 16",1,"Female",39,"White or Caucasian","Bachelor’s degree",2
"370","5b894987e79bf50001e1ff95","R_z6GawJlrSyxuqhr","High","54 feet","x = -2y","x15","13","2.07","-22","6","63°",NA,NA,3,"Female",51,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4
"371","580cab86b869700001d71628","R_1IyeXyRHFAwj9jE","High","36 feet","y = -2","x8","15","2.060154","-34","8","180°","6","4x2 + 16x + 48",2,"Female",60,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",1
"372","5c8db07eb1f89a0016777fe0","R_3iINl2BvuGLiGAL","High","36 feet","x - 2 = y","x15","13","2.07","-22","12","63°","-3","4x2 + 32x + 48",1,"Female",35,"White or Caucasian","High school diploma or GED",4
"373","650310789955b906a18d6973","R_zfqmIIEDEKMDXt7","Low","54 feet","x = -2","x15","13","5.05","-34","6","63°","3","4x2 + 16x + 48",3,"Female",25,"White or Caucasian","Bachelor’s degree",7
