"","GiverID","Condition","1_advice","2_advice","3_advice","4_advice","5_advice","6_advice","7_advice","8_advice","9_advice","10_advice","age","GiverGender","ethnicity","education","0.PROLIFIC_PID","0.Score","0.Guess","1.PROLIFIC_PID","1.Score","1.Guess","2.PROLIFIC_PID","2.Score","2.Guess","3.PROLIFIC_PID","3.Score","3.Guess","4.PROLIFIC_PID","4.Score","4.Guess","5.PROLIFIC_PID","5.Score","5.Guess","6.PROLIFIC_PID","6.Score","6.Guess","7.PROLIFIC_PID","7.Score","7.Guess","8.PROLIFIC_PID","8.Score","8.Guess","9.PROLIFIC_PID","9.Score","9.Guess","ExpShow"
"87","612252e1143216231e134d68","E",1,0,0,0,0,0,0,1,0,1,"28","Male","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","63cbfaf6ab54f6b8d8a054d7","6","Low Performer Group","663765e58d7e3e0edcfb2e9c","2","High Performer Group","664413c651a3f2f809ab2491","4","Low Performer Group","63d148b2255821a940922c1a","4","High Performer Group","65d587bdbb77499449d5e178","4","High Performer Group","6489f5f10dc480fe353ca487","3","High Performer Group","6638d5cffc98d5e437bd8d99","3","High Performer Group","6341b868a41dcb8f252c509a","6","High Performer Group","63c3c2a5f0e42f44a0d68d27","2","High Performer Group","61030f5dbce8843411a01c3d","8","Low Performer Group",1
"88","65d981ffb36a18fbabefefb4","E",0,0,1,1,0,0,0,1,0,1,"37","Female","White or Caucasian","High school diploma or GED","6010a8d40410bb4361630b89","6","Low Performer Group","63d43839677cd9a315302808","4","Low Performer Group","653ac482f1c82326343e55f8","8","Low Performer Group","604db6324496c57afe822770","5","Low Performer Group","66375415c3c10e7bb36351dc","0","Low Performer Group","584626b7e0ba710001a47438","4","High Performer Group","63d148b2255821a940922c1a","4","High Performer Group","63279085ec65a992cc521187","5","High Performer Group","66463a30baea3318abca0425","3","Low Performer Group","664595c663d73d4c31647e63","6","Low Performer Group",1
"89","663f5fad6202298784d35b0b","E",0,0,0,0,0,1,1,0,1,1,"29","Female","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","63279085ec65a992cc521187","5","High Performer Group","64860c8cfd693e6467ad6d15","4","High Performer Group","6489f5f10dc480fe353ca487","3","High Performer Group","65f6bf258f857b1871325ef7","3","High Performer Group","664250a81fa926d87545981c","4","Low Performer Group","664595c663d73d4c31647e63","6","Low Performer Group","60fb26e75427cb8125f2e4a4","7","High Performer Group","5fc035f6c039c1402117124b","4","Low Performer Group","65e0bfb71c7004790598da5e","6","Low Performer Group","657a3e928a5bd029366a6692","5","High Performer Group",1
"90","5a51ba7676d1c60001aaa660","E",0,1,1,1,1,1,0,0,1,0,"47","Female","White or Caucasian","Some college, but no degree","61026cadb23cf6dca7e0c12e","4","Low Performer Group","6047d1d9637a510a06458c85","6","Low Performer Group","6636c28a5d977df2e2d89d58","7","Low Performer Group","65cba5290b9dca9291cd76ac","8","Low Performer Group","648a20d992b7fa8718009072","6","Low Performer Group","5f4fef64fd3fc113300fbb44","5","Low Performer Group","65e3321b89bd7513faa0cb76","4","Low Performer Group","64860c8cfd693e6467ad6d15","4","High Performer Group","6010a8d40410bb4361630b89","6","Low Performer Group","63bc83e58f58b8076e7fad9b","2","High Performer Group",1
"91","65e5d888a0cb1ecde877fa6a","E",0,0,0,1,0,0,0,0,0,1,"23","Male","White or Caucasian","Some college, but no degree","6434ca569e4ece2d6062bd6b","6","Low Performer Group","6612bd96ca838588cd93d6c0","6","High Performer Group","663a4e1681e0f2cf8c910eb0","3","High Performer Group","653ac482f1c82326343e55f8","8","Low Performer Group","5c3eb901ef1d0d0001b2ab29","4","Low Performer Group","6644f40c3117b782ed4ff39d","6","Low Performer Group","6278856ed61afb01f6e4d0ac","5","Low Performer Group","63c3c2a5f0e42f44a0d68d27","2","High Performer Group","6290ddd05d614beb1ebce874","3","Low Performer Group","5e8dd293b7dd310583dd2b41","6","Low Performer Group",1
"92","5d54293959f4b10001686583","E",1,0,0,0,1,0,1,0,1,0,"39","Female","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5deadb731aaabf212ed16016","7","Low Performer Group","63bc83e58f58b8076e7fad9b","2","High Performer Group","636148deb71d7af6d219fd46","3","Low Performer Group","5e9f138c34d3e40326507588","3","High Performer Group","605ff0746397c26c436b88af","9","High Performer Group","6443e32d9b92b88d2fd504f1","2","High Performer Group","5ed427e3bcd0c00b58a177c0","7","Low Performer Group","5c76714a6b5631000145764f","4","High Performer Group","6623e6a65d7699a9a3f1f751","7","High Performer Group","5fd80a7f7100cd12eb473a9f","5","High Performer Group",1
"93","611183736a78c1e33c3ac725","None",1,1,0,1,0,0,0,0,1,0,"21","Female","White or Caucasian","High school diploma or GED","63f77983c22478f8fb1d79a8","7","High Performer Group","61030f5dbce8843411a01c3d","8","Low Performer Group","664618e6f6c113081e97a049","5","Low Performer Group","605f61f6a2529d666698844b","9","Low Performer Group","6563879d3bc246c47feefc26","4","Low Performer Group","640266a614e4080b6cf0deac","1","Low Performer Group","63fe455ba7773f34f0382ecc","5","Low Performer Group","5d5c59e8ca6a070018fb8c5e","2","Low Performer Group","65cba5290b9dca9291cd76ac","8","Low Performer Group","645139701683d09535202a62","5","High Performer Group",0
"94","659589bf2ef094a5e3fafa9d","None",0,0,0,0,0,1,1,1,0,1,"31","Female","Black or African American","Some college, but no degree","663765e58d7e3e0edcfb2e9c","2","High Performer Group","62e0715747189999644b9868","3","Low Performer Group","663742d4b6ecce6de34189ad","5","Low Performer Group","6475d02dd3c77e5a73e63ad7","2","Low Performer Group","5fc035f6c039c1402117124b","4","Low Performer Group","604db6324496c57afe822770","5","Low Performer Group","57656f6c2bfddf000125cce5","6","Low Performer Group","664618e6f6c113081e97a049","5","Low Performer Group","65f90cafdbdb392902db1918","3","High Performer Group","5cb128db0d14d3001838eef5","5","Low Performer Group",0
"95","65db5f34c360dbd90636be79","None",1,1,1,0,0,1,0,1,0,0,"30","Female","Black or African American","Bachelor’s degree","63d1462855a43c2aa551bda2","8","Low Performer Group","615a246b9484d07bb01d0724","7","High Performer Group","66463a24b4d200d0f600ff67","5","Low Performer Group","66462e5a0a965c4190374d88","5","Low Performer Group","5a1db2220fff620001a6e209","7","High Performer Group","637e92d12d4fe28339910c84","4","High Performer Group","5dd6e8e3e426bd67d5b1c7e0","7","High Performer Group","65e0bfb71c7004790598da5e","6","Low Performer Group","655fdcd5ddf0c9decedc6aa1","6","High Performer Group","6563879d3bc246c47feefc26","4","Low Performer Group",0
"96","60dde3c32d443979e545ce9d","None",0,0,0,1,0,1,1,1,1,0,"65","Female","White or Caucasian","Some college, but no degree","604db6324496c57afe822770","5","Low Performer Group","65990b102faa4ff4b116d1d7","3","High Performer Group","5d2df867d7cc160019673031","3","Low Performer Group","664595c663d73d4c31647e63","6","Low Performer Group","6634054c2fb7255edc9506da","4","Low Performer Group","5ed427e3bcd0c00b58a177c0","7","Low Performer Group","6341b868a41dcb8f252c509a","6","High Performer Group","63d43839677cd9a315302808","4","Low Performer Group","663a51dc82447019250dafed","5","Low Performer Group","664374cc8a801ccc6c371881","4","High Performer Group",0
"97","663142ec50c6653727d2a17f","None",0,0,0,0,0,1,0,1,1,0,"22","Female","Black or African American","Associates or technical degree","64163b7fba78217f4b18b12f","6","Low Performer Group","6434ca569e4ece2d6062bd6b","6","Low Performer Group","663a4e1681e0f2cf8c910eb0","3","High Performer Group","663196c1ffc03b67904d0401","4","High Performer Group","6476122c3edb0289e7d0efb2","2","Low Performer Group","63d1462855a43c2aa551bda2","8","Low Performer Group","6604567de774a31fa7fcd288","3","Low Performer Group","63d1819e544fa53e891614ec","6","Low Performer Group","5b257a0fbee7c80001f4a0c1","5","Low Performer Group","6450fabd114a6b4f090914ed","2","High Performer Group",0
"98","663ae47e103073abf50ca020","E",0,0,1,0,0,0,0,0,1,0,"33","Female","Asian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5cf03d69b094d700013e4d54","6","Low Performer Group","6450fabd114a6b4f090914ed","2","High Performer Group","66045bbc41315e6d4151f0c4","7","Low Performer Group","63bc83e58f58b8076e7fad9b","2","High Performer Group","5dc592c6aa431440aa755d5b","5","High Performer Group","5f032457e2b9844beff1a2ec","6","High Performer Group","60f942bbd779c8d0f7cc3a99","5","High Performer Group","6627e1b9434a2e718ed099c2","6","Low Performer Group","65c14be50ad597a9eb201591","7","Low Performer Group","64163b7fba78217f4b18b12f","6","Low Performer Group",1
"99","5ff75ae6306c943f48f341a6","None",0,1,1,1,0,1,1,0,0,1,"24","Female","White or Caucasian","High school diploma or GED","5b5c3b266b25590001778ea1","7","Low Performer Group","664122c85099a9d4e67b6376","5","Low Performer Group","66463a720c519d1fe8124afb","3","Low Performer Group","663b1d689aa0798a42c49d90","4","Low Performer Group","577f70d1454e5400015f1845","4","High Performer Group","5dc592c6aa431440aa755d5b","5","High Performer Group","5b257a0fbee7c80001f4a0c1","5","Low Performer Group","615deb85c655c2768d2b5caa","6","Low Performer Group","5e72ca5b264abb21732427cf","3","Low Performer Group","636166e1694fe8d9ed77dd68","9","High Performer Group",0
"100","5dbe8324d5b87636af31cf4f","None",0,0,0,0,0,0,0,0,1,0,"41","Female","White or Caucasian","Some college, but no degree","65cd1e5f0906cdfd7a2ecff9","4","Low Performer Group","622a426e8900cf2b495353e8","6","Low Performer Group","6148c0a6e2353cbbac1cd506","5","Low Performer Group","64163b7fba78217f4b18b12f","6","Low Performer Group","6047d1d9637a510a06458c85","6","Low Performer Group","650dc4baafc4dc1243a13f13","4","High Performer Group","6563879d3bc246c47feefc26","4","Low Performer Group","6434ca569e4ece2d6062bd6b","6","Low Performer Group","6622ac5eeb96ef36c7123167","7","High Performer Group","5e9f138c34d3e40326507588","3","High Performer Group",0
"101","660d91cc3da7a9a55efdcb7f","None",0,1,1,0,0,0,1,1,0,1,"20","Female","Black or African American","High school diploma or GED","654bd5ea8932a978a8a05ad9","4","Low Performer Group","616da8d2898bf561b8c61a05","6","High Performer Group","5edc0b5819fa7f8ba7567231","6","Low Performer Group","6646048266d840868ce9810f","5","Low Performer Group","6450fabd114a6b4f090914ed","2","High Performer Group","6127072ecbce58c5df452c58","3","Low Performer Group","5ce9be3a7d69950001cd9959","7","Low Performer Group","66304be4df26f954ad764f52","8","High Performer Group","663b3a1748613046cb47c778","1","High Performer Group","63f77983c22478f8fb1d79a8","7","High Performer Group",0
"102","6347375dbc5cca1f775bc632","E",0,0,0,0,0,0,0,1,0,1,"39","Male","White or Caucasian","High school diploma or GED","5dc47ddd034b45342d3b2e3a","5","Low Performer Group","6319d10bcb4da9920a69e261","5","High Performer Group","657a3e928a5bd029366a6692","5","High Performer Group","642e10f11d857b6e6bf20522","4","Low Performer Group","6443e32d9b92b88d2fd504f1","2","High Performer Group","636148deb71d7af6d219fd46","3","Low Performer Group","663131c22e2e18f9313982c9","5","Low Performer Group","6612bd96ca838588cd93d6c0","6","High Performer Group","647bbb93aebd39c3a3c3a400","4","Low Performer Group","66045bbc41315e6d4151f0c4","7","Low Performer Group",1
"103","5dbf11701429823ba384bd3c","E",1,1,1,1,1,1,0,0,0,1,"62","Male","White or Caucasian","Bachelor’s degree","60821a94db2dbf765571caf8","9","High Performer Group","5ec70d2d62e69c157fde4884","8","High Performer Group","643f385f50c7a5996c445a37","7","High Performer Group","5ce9be3a7d69950001cd9959","7","Low Performer Group","66294db6d68dbd70fb31fb3c","7","High Performer Group","6636c28a5d977df2e2d89d58","7","Low Performer Group","6148c0a6e2353cbbac1cd506","5","Low Performer Group","65cd1e5f0906cdfd7a2ecff9","4","Low Performer Group","60cefee15b44bd17785295f1","3","High Performer Group","642b2d8a7b84306d49e2f4b0","7","High Performer Group",1
"104","657a21547889c89041a48b34","None",0,0,1,0,0,0,0,0,0,1,"26","Male","Asian","Bachelor’s degree","6638d5cffc98d5e437bd8d99","3","High Performer Group","63cbfaf6ab54f6b8d8a054d7","6","Low Performer Group","6596bd0080a6c5fb83b93520","7","High Performer Group","614aa4f77490094923069e75","5","High Performer Group","65f6bf258f857b1871325ef7","3","High Performer Group","627bbdcbf1475a64687a8cec","4","High Performer Group","663508c0cd223a44bc85f5f7","3","High Performer Group","647b906892173516daadcced","4","High Performer Group","66462d867fe1025286613561","4","High Performer Group","605f61f6a2529d666698844b","9","Low Performer Group",0
"105","5f13b237c08bc13e4ef2e760","None",1,0,1,0,1,1,0,1,1,0,"34","Female","White or Caucasian","Some college, but no degree","5dd6e8e3e426bd67d5b1c7e0","7","High Performer Group","664374cc8a801ccc6c371881","4","High Performer Group","6623e6a65d7699a9a3f1f751","7","High Performer Group","577f70d1454e5400015f1845","4","High Performer Group","65cba5290b9dca9291cd76ac","8","Low Performer Group","5f032457e2b9844beff1a2ec","6","High Performer Group","63bc83e58f58b8076e7fad9b","2","High Performer Group","593444cd7f60d200011e5798","9","High Performer Group","6596bd0080a6c5fb83b93520","7","High Performer Group","65c10d8000af1af81e3f42ec","5","High Performer Group",0
"106","610008383c0a128712403745","E",0,0,0,0,1,1,0,1,0,1,"46","Female","White or Caucasian","Associates or technical degree","584626b7e0ba710001a47438","4","High Performer Group","664374cc8a801ccc6c371881","4","High Performer Group","6476122c3edb0289e7d0efb2","2","Low Performer Group","5d2df867d7cc160019673031","3","Low Performer Group","5dd31d3216d10c341d2d2c7e","7","Low Performer Group","66304be4df26f954ad764f52","8","High Performer Group","65e3321b89bd7513faa0cb76","4","Low Performer Group","663a51dc82447019250dafed","5","Low Performer Group","663196c1ffc03b67904d0401","4","High Performer Group","655fdcd5ddf0c9decedc6aa1","6","High Performer Group",1
"107","66436e0c091888a5fc85584e","E",0,1,0,0,0,1,1,1,0,0,"68","Female","White or Caucasian","Some college, but no degree","5e9f138c34d3e40326507588","3","High Performer Group","616da8d2898bf561b8c61a05","6","High Performer Group","636148deb71d7af6d219fd46","3","Low Performer Group","6604567de774a31fa7fcd288","3","Low Performer Group","647b906892173516daadcced","4","High Performer Group","614aa4f77490094923069e75","5","High Performer Group","612c365b952c2a5244a9bee6","5","High Performer Group","63cbfaf6ab54f6b8d8a054d7","6","Low Performer Group","63d43839677cd9a315302808","4","Low Performer Group","61026cadb23cf6dca7e0c12e","4","Low Performer Group",1
"108","5becf98023d2aa00011a5a13","None",0,1,1,0,0,0,0,1,0,0,"28","Female","White or Caucasian","High school diploma or GED","648a20d992b7fa8718009072","6","Low Performer Group","60821a94db2dbf765571caf8","9","High Performer Group","61030f5dbce8843411a01c3d","8","Low Performer Group","60cbb3a438a8a5ef8d42ee21","4","Low Performer Group","6476122c3edb0289e7d0efb2","2","Low Performer Group","63fe455ba7773f34f0382ecc","5","Low Performer Group","66394a51094e646c0a97d78b","3","Low Performer Group","6157b4423b44be8c20642f98","9","Low Performer Group","6450fabd114a6b4f090914ed","2","High Performer Group","6638cec62a2c194dbee4e80a","3","High Performer Group",0
"109","664502f636c5bc96a3e056cd","None",0,0,0,0,0,0,0,0,0,0,"35","Female","White or Caucasian","Some college, but no degree","647b906892173516daadcced","4","High Performer Group","5e4db97c679288216771f059","4","Low Performer Group","5e8dd293b7dd310583dd2b41","6","Low Performer Group","6646048266d840868ce9810f","5","Low Performer Group","5bac1d9dc1155b0001175e55","6","High Performer Group","642e10f11d857b6e6bf20522","4","Low Performer Group","5f4fef64fd3fc113300fbb44","5","Low Performer Group","6278856ed61afb01f6e4d0ac","5","Low Performer Group","663b1d689aa0798a42c49d90","4","Low Performer Group","65cd1e5f0906cdfd7a2ecff9","4","Low Performer Group",0
"110","65c128e28c1ed7690f805e53","E",0,0,0,0,0,0,0,0,0,0,"41","Female","Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5d4c7acd2799110019400b6a","5","High Performer Group","66461994e103419718948598","7","High Performer Group","5c7ecfbb4243370001ed2f0e","5","High Performer Group","63c3c2a5f0e42f44a0d68d27","2","High Performer Group","5a1db2220fff620001a6e209","7","High Performer Group","5e9f138c34d3e40326507588","3","High Performer Group","6010a8d40410bb4361630b89","6","Low Performer Group","643f385f50c7a5996c445a37","7","High Performer Group","615504bb4a1b3dfd4a773dcd","6","High Performer Group","6634054c2fb7255edc9506da","4","Low Performer Group",1
"111","5dd41779cc19203f9df2bbe6","E",0,0,1,1,0,0,0,0,0,0,"59","Female","White or Caucasian","Bachelor’s degree","664122c85099a9d4e67b6376","5","Low Performer Group","5cb128db0d14d3001838eef5","5","Low Performer Group","648a20d992b7fa8718009072","6","Low Performer Group","62c55056993f53f1e8cf8e30","7","High Performer Group","63d43839677cd9a315302808","4","Low Performer Group","664374cc8a801ccc6c371881","4","High Performer Group","6278856ed61afb01f6e4d0ac","5","Low Performer Group","60f942bbd779c8d0f7cc3a99","5","High Performer Group","65f90cafdbdb392902db1918","3","High Performer Group","66463a30baea3318abca0425","3","Low Performer Group",1
"112","5fc19cb26abbeb2857247b00","E",0,1,0,1,0,0,0,0,1,1,"44","Female","White or Caucasian","Bachelor’s degree","647b906892173516daadcced","4","High Performer Group","66304be4df26f954ad764f52","8","High Performer Group","647bbb93aebd39c3a3c3a400","4","Low Performer Group","66294db6d68dbd70fb31fb3c","7","High Performer Group","6127072ecbce58c5df452c58","3","Low Performer Group","663508c0cd223a44bc85f5f7","3","High Performer Group","663765e58d7e3e0edcfb2e9c","2","High Performer Group","648a18701640913de29ef479","3","High Performer Group","6596bd0080a6c5fb83b93520","7","High Performer Group","5c237be889f035000173c96c","6","High Performer Group",1
"113","663a5cc0c288251f174b7193","E",0,0,0,0,1,0,1,0,0,0,"30","Female","White or Caucasian","Some college, but no degree","664250a81fa926d87545981c","4","Low Performer Group","62e0715747189999644b9868","3","Low Performer Group","63bc83e58f58b8076e7fad9b","2","High Performer Group","66375415c3c10e7bb36351dc","0","Low Performer Group","5b257a0fbee7c80001f4a0c1","5","Low Performer Group","5f4fef64fd3fc113300fbb44","5","Low Performer Group","66461994e103419718948598","7","High Performer Group","6646048266d840868ce9810f","5","Low Performer Group","5bb58e338f3bd70001e5df57","5","Low Performer Group","65e3321b89bd7513faa0cb76","4","Low Performer Group",1
"114","565bbc1ec121fe0012fc3782","E",1,0,0,0,0,0,0,1,0,1,"61","Female","White or Caucasian","Some college, but no degree","603586b312863f6333cb8492","9","High Performer Group","663a4df4333d3a15282edebb","3","Low Performer Group","65c1a6c5977b643d51d32eac","4","High Performer Group","66463a30baea3318abca0425","3","Low Performer Group","5e9f138c34d3e40326507588","3","High Performer Group","65d137ebe3f907e4ffc01d49","5","Low Performer Group","60cefee15b44bd17785295f1","3","High Performer Group","66294db6d68dbd70fb31fb3c","7","High Performer Group","6605f575db29f06270dcdd68","4","High Performer Group","5dd6e8e3e426bd67d5b1c7e0","7","High Performer Group",1
"115","661792d2e2d14691a2719db6","None",0,0,0,0,1,0,0,1,0,0,"68","Male","White or Caucasian","Bachelor’s degree","5c76714a6b5631000145764f","4","High Performer Group","6563879d3bc246c47feefc26","4","Low Performer Group","5aa9153235237b00011322e9","4","High Performer Group","65bd6e6d58e4443614dae27b","5","Low Performer Group","63d1462855a43c2aa551bda2","8","Low Performer Group","61140514150f4cdab3ba1f21","5","Low Performer Group","66375415c3c10e7bb36351dc","0","Low Performer Group","66304be4df26f954ad764f52","8","High Performer Group","60cbb3a438a8a5ef8d42ee21","4","Low Performer Group","65f90cafdbdb392902db1918","3","High Performer Group",0
"116","5f517edd007af03cbf15085f","E",0,1,1,0,0,1,1,0,1,1,"26","Male","White or Caucasian","High school diploma or GED","5c3eb901ef1d0d0001b2ab29","4","Low Performer Group","6577d6144d050ed948328da8","7","High Performer Group","612c365b952c2a5244a9bee6","5","High Performer Group","63fe455ba7773f34f0382ecc","5","Low Performer Group","5cb128db0d14d3001838eef5","5","Low Performer Group","6047d1d9637a510a06458c85","6","Low Performer Group","64163b7fba78217f4b18b12f","6","Low Performer Group","65bd6e6d58e4443614dae27b","5","Low Performer Group","605f61f6a2529d666698844b","9","Low Performer Group","66294db6d68dbd70fb31fb3c","7","High Performer Group",1
"117","60ccf8699102ef793a8fd37c","None",0,0,0,0,1,0,0,1,0,1,"34","Female","White or Caucasian","Bachelor’s degree","65cbbb3a8fd2351d0029f2b3","6","High Performer Group","65e3321b89bd7513faa0cb76","4","Low Performer Group","5fd80a7f7100cd12eb473a9f","5","High Performer Group","6476122c3edb0289e7d0efb2","2","Low Performer Group","5c237be889f035000173c96c","6","High Performer Group","65c10df5506dc57432300ee0","6","High Performer Group","5b54b7622680970001a9a7c9","5","Low Performer Group","6596bd0080a6c5fb83b93520","7","High Performer Group","647bbb93aebd39c3a3c3a400","4","Low Performer Group","5c4724e19afd7b000196ec24","7","Low Performer Group",0
"118","664639dd4711fff56d77ada4","E",0,1,1,0,0,0,0,0,0,1,"30","Male","Asian","Bachelor’s degree","6634054c2fb7255edc9506da","4","Low Performer Group","6622ac5eeb96ef36c7123167","7","High Performer Group","6434ca569e4ece2d6062bd6b","6","Low Performer Group","65c1a6c5977b643d51d32eac","4","High Performer Group","614aa4f77490094923069e75","5","High Performer Group","577f70d1454e5400015f1845","4","High Performer Group","663b1d689aa0798a42c49d90","4","Low Performer Group","637e92d12d4fe28339910c84","4","High Performer Group","663a4e1681e0f2cf8c910eb0","3","High Performer Group","63f77983c22478f8fb1d79a8","7","High Performer Group",1
"119","653feb348f4df4e625de5909","E",0,0,1,1,1,0,1,0,1,1,"43","Female","Black or African American","High school diploma or GED","66462d867fe1025286613561","4","High Performer Group","66463a30baea3318abca0425","3","Low Performer Group","5deadb731aaabf212ed16016","7","Low Performer Group","642b2d8a7b84306d49e2f4b0","7","High Performer Group","6157b4423b44be8c20642f98","9","Low Performer Group","6476122c3edb0289e7d0efb2","2","Low Performer Group","60ba366b3792b3b40b6716bc","8","Low Performer Group","647b906892173516daadcced","4","High Performer Group","65cbbb3a8fd2351d0029f2b3","6","High Performer Group","5ed59b175d4222135fddf229","6","Low Performer Group",1
"120","66440e0d4d6d221ee6426d6f","E",1,0,0,0,0,0,0,0,1,1,"19","Female","Other","High school diploma or GED","5ee561897247c02ad544c299","6","High Performer Group","6148c0a6e2353cbbac1cd506","5","Low Performer Group","664618e6f6c113081e97a049","5","Low Performer Group","664374cc8a801ccc6c371881","4","High Performer Group","63f8a056531af02b77961676","4","High Performer Group","5d5c59e8ca6a070018fb8c5e","2","Low Performer Group","663742d4b6ecce6de34189ad","5","Low Performer Group","654bd5ea8932a978a8a05ad9","4","Low Performer Group","648a20d992b7fa8718009072","6","Low Performer Group","5cf03d69b094d700013e4d54","6","Low Performer Group",1
"121","6638c20523d39a4ca33e8678","None",0,1,1,1,1,0,0,0,0,0,"34","Male","White or Caucasian","Bachelor’s degree","65cd1e5f0906cdfd7a2ecff9","4","Low Performer Group","5c237be889f035000173c96c","6","High Performer Group","65cbbb3a8fd2351d0029f2b3","6","High Performer Group","64163b7fba78217f4b18b12f","6","Low Performer Group","6622ac5eeb96ef36c7123167","7","High Performer Group","63f8a056531af02b77961676","4","High Performer Group","6278856ed61afb01f6e4d0ac","5","Low Performer Group","65cb90ace80f886a058024ce","6","Low Performer Group","663742d4b6ecce6de34189ad","5","Low Performer Group","60d3370ae32bc81e9f0c6279","4","High Performer Group",0
"122","65cbf8c525b3403076c1dfb2","E",0,1,0,0,1,0,1,0,0,1,"37","Male","Black or African American","Some college, but no degree","5d2df867d7cc160019673031","3","Low Performer Group","66294db6d68dbd70fb31fb3c","7","High Performer Group","65958afd5a45f68375c3ec15","5","High Performer Group","5e4db97c679288216771f059","4","Low Performer Group","60a2b9a6ad671cebb06f2b0d","6","Low Performer Group","6634054c2fb7255edc9506da","4","Low Performer Group","65cb90ace80f886a058024ce","6","Low Performer Group","614aa4f77490094923069e75","5","High Performer Group","5d6f332829c25100188a4a27","2","Low Performer Group","603586b312863f6333cb8492","9","High Performer Group",1
"123","638a645e5884e00e5cd1bfa7","None",0,0,1,0,1,1,1,1,0,0,"50","Female","Black or African American","Bachelor’s degree","63c3c2a5f0e42f44a0d68d27","2","High Performer Group","63d43839677cd9a315302808","4","Low Performer Group","6577d6144d050ed948328da8","7","High Performer Group","65f6bf258f857b1871325ef7","3","High Performer Group","5ef42ba59401801d9f859e2d","7","Low Performer Group","63f77983c22478f8fb1d79a8","7","High Performer Group","5dc592c6aa431440aa755d5b","5","High Performer Group","62c55056993f53f1e8cf8e30","7","High Performer Group","6489f5f10dc480fe353ca487","3","High Performer Group","5a6b580de6cc4a0001b6a06b","3","Low Performer Group",0
"124","5bb311965b05130001db3891","E",0,0,0,0,0,1,0,1,0,1,"28","Male","Asian","Bachelor’s degree","66462d867fe1025286613561","4","High Performer Group","663b1d689aa0798a42c49d90","4","Low Performer Group","60f942bbd779c8d0f7cc3a99","5","High Performer Group","5b5c3b266b25590001778ea1","7","Low Performer Group","663a4e1681e0f2cf8c910eb0","3","High Performer Group","653ac482f1c82326343e55f8","8","Low Performer Group","663196c1ffc03b67904d0401","4","High Performer Group","605ff0746397c26c436b88af","9","High Performer Group","608a0175caaa968e48ae4b6d","5","Low Performer Group","615a246b9484d07bb01d0724","7","High Performer Group",1
"125","663e58d4333f291e2f443fc0","None",1,0,1,0,1,1,0,1,0,0,"23","Female","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","57656f6c2bfddf000125cce5","6","Low Performer Group","654bd5ea8932a978a8a05ad9","4","Low Performer Group","5b5c3b266b25590001778ea1","7","Low Performer Group","5f4fef64fd3fc113300fbb44","5","Low Performer Group","66304be4df26f954ad764f52","8","High Performer Group","65b00390ec6477cad19388eb","6","High Performer Group","5d5c59e8ca6a070018fb8c5e","2","Low Performer Group","622a426e8900cf2b495353e8","6","Low Performer Group","63c3c2a5f0e42f44a0d68d27","2","High Performer Group","5cf03d69b094d700013e4d54","6","Low Performer Group",0
"126","663a618911c9f0864694efd9","E",0,0,0,0,0,1,1,1,1,0,"37","Female","White or Caucasian","Some college, but no degree","645139701683d09535202a62","5","High Performer Group","5ceef17d410beb0001e40023","4","Low Performer Group","6047d1d9637a510a06458c85","6","Low Performer Group","6563879d3bc246c47feefc26","4","Low Performer Group","65bd6e6d58e4443614dae27b","5","Low Performer Group","643f385f50c7a5996c445a37","7","High Performer Group","655fdcd5ddf0c9decedc6aa1","6","High Performer Group","615504bb4a1b3dfd4a773dcd","6","High Performer Group","5e8dd293b7dd310583dd2b41","6","Low Performer Group","61140514150f4cdab3ba1f21","5","Low Performer Group",1
"127","663f855c7b165c38262a6204","None",1,1,0,0,0,0,0,0,0,0,"43","Male","Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","66304be4df26f954ad764f52","8","High Performer Group","60a2b9a6ad671cebb06f2b0d","6","Low Performer Group","5e88fe6f9fb1af0009d1294a","5","Low Performer Group","60cefee15b44bd17785295f1","3","High Performer Group","65d12ecd4cc6c59fac41ac7d","5","Low Performer Group","5d2df867d7cc160019673031","3","Low Performer Group","6563879d3bc246c47feefc26","4","Low Performer Group","6474cb4bd6def87a881a5d52","3","Low Performer Group","65990b102faa4ff4b116d1d7","3","High Performer Group","64860c8cfd693e6467ad6d15","4","High Performer Group",0
