"","ProlificID","ResponseId","Condition","QID10","QID11","QID12","QID13","QID14","QID15","QID16","QID17","QID18","QID19","Guess","Gender","Age","Ethnicity","Education","count"
"231","65218b754dddc1ca107dd9c2","R_3saa2Ev77WtNGi8","High","113 feet","x = -2y","x15","13","2.06","42","6","63°","-3","2x2 + 7x + 24",4,"Female",46,"White or Caucasian","Bachelor’s degree",6
"232","616da8d2898bf561b8c61a05","R_2OW3RaN9Ik6isC1","Low","113 feet","x - 2 = y","x15","13","2.06","-34","6","63°","-6","4x2 + 16x + 48",4,"Male",30,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"233","6517d7cba42b62b2aef0c44a","R_W0eLXOcWKFZao5b","Low","113 feet","x = -2","x15","13","2.06","-34","6",NA,NA,"4x2 + 32x + 48",5,"Male",61,"Black or African American","Bachelor’s degree",8
"234","656e0d693b15a086ffcd4148","R_DJi9yBtSpdtNy8x","Low","36 feet","x - 2 = y","x15","11","5.05","-22","6","63°","-6","4x2 + 16x + 16",3,"Female",38,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"235","63d40f21ea1c311723c7c847","R_eLQjQc9pe3syNH3","High","113 feet","y = -2","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",8,"Male",32,"White or Caucasian","Some college, but no degree",9
"236","650b695bf3b3d34f9c461926","R_3D78xDNWuCNZoyq","Low","113 feet","x = -2","x15","13","2.06","-34","6",NA,NA,NA,6,"Female",31,"Asian","Associates or technical degree",7
"237","62b146e365eca239ef0dbbfb","R_1CKl35fb93ql3vZ","High","36 feet","x - 2 = y","x15","13","5.05","-34","12","63°","3",NA,6,"Female",42,"Asian","Associates or technical degree",5
"238","5c223d4a4a7e1f000137e5b9","R_BAjYTc0wt4m1atX","High","113 feet","x - 2 = y","x15","11","5.05","42","6","63°","-6","4x2 + 32x + 48",5,"Male",35,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"239","5f0d529c9df050769b81e18f","R_3fcmXMlXAQMbk4X","High","54 feet","x - 2 = y","x15","13","2.06","-22","6","180°","-3","4x2 + 16x + 48",2,"Male",35,"White or Caucasian","High school diploma or GED",4
"240","655f8e46111e1df6951e1ede","R_1Gw3mRmEno81zXS","High","113 feet","x = -2y","x15","13","2.06",NA,NA,NA,NA,NA,4,"Female",30,"Asian","Bachelor’s degree",4
"241","652d5fbe9b9bfde1040a8c4d","R_3OoC52zonK6X91V","High","54 feet","x - 2 = y","x25","13","2.07","42","12","63°","-3","4x2 + 16x + 48",1,"Female",44,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",2
"242","5d63867550d0dd0017805976","R_3lv3cY1Qa1o3GW5","High","36 feet","x - 2 = y","x15","13","2.07","-34","6","117°","6","4x2 + 32x + 48",3,"Male",40,"White or Caucasian","Bachelor’s degree",5
"243","5995be89f9db7d0001895993","R_3pnEeOYcqszR51n","Low","54 feet","x = -2","x8","13","2.07","-34","6","117°","6","4x2 + 32x + 48",1,"Female",65,"White or Caucasian","Bachelor’s degree",5
"244","61632b52ab37a7fde834300f","R_8c5d0wIJXyVkkCd","High","113 feet","x = -2y","x15","13",NA,NA,NA,NA,NA,NA,6,"Male",43,"Black or African American","Bachelor’s degree",3
"245","603ecd847a63f50124aa5822","R_3g5x9o6xrNvecEL","Low","113 feet","x = -2","x25","11","2.060154","-22","12","180°","-6","4x2 + 16x + 48",2,"Male",28,"White or Caucasian","High school diploma or GED",2
"246","5fc6e3a0040c3f0e7cb45c8a","R_3D1s5IK9Ez5E0ZA","Low","113 feet","x - 2 = y","x15","13","2.060154","-34","6","117°","3","4x2 + 32x + 48",9,"Female",33,"White or Caucasian","Associates or technical degree",7
"247","60bd4bfc88b646e72d772977","R_28RHQYwnGb0fS6i","Low","113 feet","x = -2","x15","13","2.06","-34","6","117°","3","4x2 + 32x + 48",6,"Female",33,"White or Caucasian","Associates or technical degree",9
"248","65006ac193352f62ba59a095","R_Tnj6VxTDTm8mQmd","Low","36 feet","x = -2y","x15","13",NA,NA,"6","117°",NA,NA,3,"Female",28,"White or Caucasian","Bachelor’s degree",3
"249","59baa339ab8d830001fe56f5","R_2q8JsOB7FSIAYtO","Low","108 feet","x = -2y","x15","9","2.06","14","6","117°","-3","4x2 + 32x + 48",2,"Male",39,"White or Caucasian","Bachelor’s degree",4
"250","65411a1f6893f5f140066412","R_3iO51p2LwuM1esV","Low","36 feet","x = -2","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",5,"Female",31,"Asian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",9
"251","5e35ee03ce5a725a283da8cd","R_3fCezVdlMHPOzTy","High","113 feet","x = -2y","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",7,"Female",24,"White or Caucasian","Bachelor’s degree",9
"252","645ab2ad1d9df4d16511cd71","R_2A1e4LeWV4ciFK8","Low","108 feet","x - 2 = y","x25","11","2.06","42","12","63°","-6","4x2 + 16x + 16",1,"Female",49,"Black or African American","Associates or technical degree",2
"253","63d9f31dba727de153019798","R_1f182JkSmOnE1pc","Low","36 feet","x = -2","x25","11","5.05",NA,NA,"63°","-3","4x2 + 16x + 48",2,"Male",35,"White or Caucasian","Bachelor’s degree",2
"254","65479fc085536ca430602dc9","R_3HRiXJeZks8YrqB","Low","36 feet","x = -2y","x15","11","5.05","-34","12","63°",NA,NA,3,"Male",51,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"255","6564a15b2940ef1f1daa20dd","R_2CwRkm2dcqlKJx6","Low","108 feet","x - 2 = y","x15","13","2.06","-34","6","63°",NA,NA,3,"Male",33,"White or Caucasian","Bachelor’s degree",6
"256","5df967d2f6191f6e87b236e6","R_1is1vSRu4IPeUAp","Low","113 feet","x = -2","x15","13","2.060154","-34","12","63°","6","4x2 + 32x + 48",8,"Male",30,"Asian","Bachelor’s degree",7
"257","654656fff30bb961559e71af","R_3luCluxUFGn43Ce","High","113 feet","x = -2y","x15","13","2.06","14","6","63°","-3","4x2 + 16x + 48",4,"Female",35,"White or Caucasian","Some college, but no degree",6
"258","64d544908cc0899c470c9516","R_0vnHVcIKa1Rn5a9","Low","113 feet","x = -2","x15","9","2.07","14",NA,NA,NA,NA,3,"Male",56,"American Indian/Native American or Alaska Native","Associates or technical degree",3
"259","5ef4d8b87faaa00c0dea0c4e","R_2787w5rLDibAS8B","High","54 feet","x = -2y","x15","13","5.05","-22","6","63°",NA,NA,5,"Female",58,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",4
"260","5c1980c24a03080001139d5a","R_SIhTTV96DQxL7ax","Low","108 feet","x - 2 = y","x8","15","5.05","-34","12",NA,NA,NA,2,"Male",57,"White or Caucasian","Associates or technical degree",1
"261","612944f9b8a68a69978cf645","R_3rXKrFZigzuZ9jH","High","113 feet","x = -2y","x15","13","2.060154","-34","6","117°","-3","4x2 + 16x + 48",7,"Male",26,"White or Caucasian","Bachelor’s degree",5
"262","5f6b8930b9d9530b1b065360","R_2YJ9wF6S1w1JfuC","High","108 feet","x = -2","x15","13","2.06","-22","6","63°","-6","4x2 + 32x + 48",4,"Male",41,"White or Caucasian","Bachelor’s degree",7
"263","6563f79828c4121b6401e2e0","R_2dFjWYLQWU8uPTd","Low","36 feet","x = -2y","x15","13","2.060154","42","6","180°","-6","4x2 + 32x + 48",4,"Female",41,"Black or African American","Associates or technical degree",4
"264","613366e345d6b43d9fd2988e","R_12eQRlwfh17j09X","High","54 feet","x = -2y","x8","11","5.05","-22","8","63°","6","4x2 + 16x + 16",0,"Female",42,"Black or African American","Bachelor’s degree",1
"265","651c1abbc73b6eea8fa97193","R_x9seEicXGSQpF4J","Low","113 feet","x - 2 = y","x15","11","5.05","14","6","63°","6","4x2 + 16x + 48",3,"Female",68,"White or Caucasian","Associates or technical degree",4
"266","63d13b44f511eff0aef876f2","R_3KNP6iZarCgFcpk","Low","108 feet","x = -2","x15","13","5.05","-34","8","63°","3","4x2 + 16x + 48",5,"Male",41,"White or Caucasian","High school diploma or GED",6
"267","5b2ee58b53077000010592d8","R_3J2BJQhYdO6yszH","High","36 feet","x = -2y","x15","13","2.060154","42","6","117°","-3","4x2 + 16x + 48",3,"Female",32,"White or Caucasian","Some college, but no degree",3
"268","62957302ad8c1756b553a298","R_3dQBsRDnSeZehRL","Low","113 feet","x = -2y","x15","13","2.06",NA,NA,NA,NA,NA,1,"Male",58,"White or Caucasian","Bachelor’s degree",4
"269","5ee00ba7431cdf357dca02ab","R_vplTFaAXkknyMP7","High","113 feet","x - 2 = y","x15","13","2.060154","-34","6",NA,NA,"4x2 + 32x + 48",5,"Male",46,"White or Caucasian","Bachelor’s degree",6
"270","5920812416d99b000179eb91","R_1rALvLwUBIASOgi","Low","36 feet","x = -2y","x15","13","5.05","42",NA,NA,NA,NA,3,"Male",68,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",2
"271","5f57c697f9f7d02d07909dbb","R_3fpUwDdNK6ArlmN","Low","113 feet","x = -2","x15","11","5.05","14","12","63°","3","4x2 + 16x + 16",3,"Female",54,"White or Caucasian","High school diploma or GED",5
"272","5a53d878acc75b000179e52e","R_rjBP5csA2ZU2G6l","Low","113 feet","x - 2 = y","x15","13","5.05","-34","8","180°","3","4x2 + 32x + 48",3,"Male",44,"White or Caucasian","Bachelor’s degree",6
"273","6404132ea192589b51692c4a","R_3PyK2DoEfXKHC6C","High","113 feet","y = -2","x8","13","2.06","-34","6","63°","3","4x2 + 32x + 48",7,"Female",23,"Asian","Bachelor’s degree",8
"274","6550ecb81d9826a9f131c5a3","R_UgrG5ftQuZ4Efux","Low","108 feet","x = -2","x15","13","2.06","-34","6","63°","-3",NA,8,"Female",62,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"275","6528a168c7ede92daf23b08a","R_2w5M3IuHFnsziBP","High","36 feet","x = -2","x25","11",NA,"-34",NA,NA,NA,NA,4,"Female",27,"Asian","Bachelor’s degree",2
"276","5aba561de1099600016a1041","R_1C4nURWijYGvEtW","High","113 feet","x = -2","x15","13","2.06","-22","8","180°","3","4x2 + 16x + 48",3,"Male",29,"White or Caucasian","High school diploma or GED",6
"277","6478e9af7d038af16d294843","R_Zb3m4WVInMpAlVL","High",NA,"x = -2y","x15","11","2.06",NA,NA,"63°","-6","4x2 + 32x + 48",5,"Female",60,"White or Caucasian","Associates or technical degree",4
"278","656766dc27c035c9ac54f90d","R_ZvGMbVKWiwLfZn3","High","54 feet","x = -2y","x15","13","5.05","-22","6",NA,NA,NA,3,"Female",41,"White or Caucasian","Bachelor’s degree",3
"279","641640ace28d2bb30c45c595","R_D8io5acJEhlwf6x","Low","113 feet","x - 2 = y","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",9,"Male",37,"Asian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",9
"280","648343299ec8050d10aee27d","R_2TtnBUykeL9Mp3a","Low","113 feet","x - 2 = y","x15","13","2.06","-22","12","180°","6","4x2 + 16x + 48",2,"Female",52,"White or Caucasian","High school diploma or GED",4
"281","654f39d42ccb9fe00c46be78","R_24M0WZgkoLnRhxX","High","113 feet","x = -2y","x15","13","2.06","-34","6","117°","3","4x2 + 32x + 48",7,"Male",42,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",8
"282","5f3b4854ac7ac783ce22070e","R_6hDUsBvxnCdXgs1","High","113 feet","x = -2y","x15","13","2.06","-22",NA,NA,"-3",NA,5,"Female",31,"White or Caucasian","Bachelor’s degree",4
"283","652fe0006f7b5322e54a6f71","R_33mad9TnMCL3AB5","Low","36 feet","x - 2 = y","x8","9","2.060154","14","8","180°","-3","4x2 + 16x + 48",9,"Female",37,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",0
"284","62d61912c1eab298bdc2c642","R_1kOKi0wi7HOU7kR","Low","54 feet","x = -2y","x8","13","2.060154","-22","10","117°","-6","4x2 + 16x + 16",2,"Male",35,"White or Caucasian","Some college, but no degree",1
"285","6522d763603c15fb4b068a2a","R_2SJ5nQgOXLd7Knv","Low","113 feet","x = -2y","x15","13","2.07","-34","6","117°","-6","4x2 + 16x + 16",5,"Female",63,"Black or African American","Bachelor’s degree",5
"286","63bdfe6a69fc4d15b3aec18d","R_6Yxi5s8LB3B9Oud","Low","36 feet","x = -2","x15","13","5.05","-34","6","63°",NA,NA,5,"Male",31,"White or Caucasian","Bachelor’s degree",6
"287","5d83dba73dfcaa0019a3125f","R_D1s522b9qctWwXT","Low","113 feet","x = -2y","x8","13","2.06","14","6","180°","3","4x2 + 32x + 48",4,"Female",47,"White or Caucasian","Bachelor’s degree",6
"288","5d27dc6b46dea800184f8bfa","R_3GE6v8csVpCkEcu","Low","36 feet","x = -2y","x15","11","5.05","-22","6","297°","-6","4x2 + 16x + 48",4,"Female",41,"Asian","Bachelor’s degree",2
"289","613c03f2b2bf929a716abfa4","R_UtNoqhAhEQDcgBX","High","108 feet","x = -2","x8","13","2.06","-34","8","63°","3","4x2 + 16x + 48",5,"Male",25,"White or Caucasian","Bachelor’s degree",6
"290","5589c7cefdf99b18bd86cf31","R_3RmhuhljgR6AkGY","Low","113 feet","x = -2","x15","13","2.06","-34","6","63°","-3","4x2 + 16x + 48",6,"Male",40,"White or Caucasian","Bachelor’s degree",8
"291","631846005f09fd275ed6057d","R_2E4e8Mdczlrxh7z","Low","113 feet","x = -2y","x15","13","2.06","-34","6","117°","3",NA,7,"Male",22,"White or Caucasian","Some college, but no degree",7
"292","5d4a36e8a61675000169036f","R_2OMSZWj8kutR0pE","High","54 feet","x = -2y","x15","13","5.05","-34","6","63°","-3","4x2 + 16x + 48",4,"Female",39,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5
"293","5de84ccaeddfc97c4eed1f5d","R_2SouRqHoGrvF3dF","High","36 feet","x = -2","x15","13","2.06","-34",NA,NA,NA,NA,4,"Male",35,"White or Caucasian","Bachelor’s degree",5
"294","656b651a848e68e0b05432fd","R_2ya73NW1fRzv8e9","High","54 feet","x = -2y","x15","13","2.06","-34","6",NA,NA,NA,4,"Male",39,"Other","Bachelor’s degree",5
"295","63f477547d2302b4346299f4","R_Dl30RjCoaqoIXdf","Low","54 feet","x - 2 = y","x25","13","2.06","42","12","63°","-6","4x2 + 16x + 48",2,"Male",35,"White or Caucasian","Bachelor’s degree",3
"296","60171c9b1a726593103182b3","R_3MtgGlddZSBfl6n","Low","113 feet","x = -2y","x15","11","2.07","42","10","63°","3","4x2 + 32x + 48",6,"Male",50,"White or Caucasian","Some college, but no degree",5
"297","5f0c7ea47cf1495f4587f741","R_yUVAReSXUWYBodz","Low","36 feet","x = -2y","2x5","15","2.060154","-22","6","117°","-3","4x2 + 16x + 16",2,"Female",47,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",1
"298","5dd48040a71de846ce2dbff3","R_dneI3ixHG4dPi25","High","113 feet","x = -2y","x8","13",NA,NA,NA,NA,NA,NA,3,"Male",26,"Black or African American","Some college, but no degree",2
"299","5bcbd66377740000016a64b0","R_1gtNUDjWuN1OnGS","High","108 feet","x = -2","x15","15","2.060154","-22","12",NA,"-3","4x2 + 16x + 16",3,"Female",68,"White or Caucasian","Some college, but no degree",2
"300","65352d870dfbcccbe48634fe","R_1HdGHFA5xJgZwcM","High","36 feet","x = -2y","x15","11","2.06",NA,NA,NA,NA,NA,3,"Female",43,"White or Caucasian","Associates or technical degree",2
"301","5c6c597c42e33400019c72a5","R_3Gen3qEu0MutmWO","Low","108 feet","x - 2 = y","x15","13","5.05","-34","12",NA,NA,NA,2,"Female",61,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"302","655e158f0cb9ac079b34b12f","R_3L4NFYiiihY0p1D","High","113 feet","x = -2y","x15","13","2.06","-22","6","63°","-6","4x2 + 32x + 48",5,"Female",33,"Asian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",7
"303","63c3068bd61c16717eeea2e5","R_1gjRClExVK6G9K4","High","36 feet","x - 2 = y","x15","11","2.06","-22","12","117°","-3","4x2 + 16x + 16",4,"Female",58,"White or Caucasian","Bachelor’s degree",2
"304","63868eb7abcf3f247da6f52b","R_2dSx5kNV9bwdtXX","Low","113 feet","x = -2y","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",7,"Female",55,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",9
"305","646bbfb77ab727d9c05dd0da","R_2CqvdbmmAy3DIh0","Low","54 feet","x - 2 = y","x15","11","5.05","-34","6","63°","-6",NA,2,"Female",60,"White or Caucasian","Bachelor’s degree",4
"306","5e1fa60088eb2e2d97c4a4a7","R_2VJFGApj1fkCOe7","High","54 feet","x = -2y","x15","13","2.06","14","12","63°","-6","4x2 + 32x + 48",2,"Female",53,"Asian","Bachelor’s degree",5
"307","56b0ac5fe8b677000cdc0a34","R_1NntHNPZmZGKvL7","High","113 feet","x - 2 = y","x15","11","5.05","-22","6","63°","-3","4x2 + 16x + 48",1,"Female",46,"White or Caucasian","Associates or technical degree",4
"308","656239fc8b1bd5f742709eb0","R_1d50uB6CqDKk0MT","High","113 feet","x = -2","x15","13","2.06","-34","6","63°","3","4x2 + 32x + 48",10,"Male",24,"Asian","Bachelor’s degree",10
"309","655fcf54056edf3065f74b91","R_e3e80amPwUKTLJT","High","113 feet","x = -2","x15","13","2.06","-34","6","63°",NA,"4x2 + 32x + 48",6,"Female",19,"Asian","High school diploma or GED",9
"310","60477705b440ae26c4aaf5bb","R_u1tSTNlBekNapZn","High","113 feet","x - 2 = y","x15","13","2.060154","-34","6","63°","3","4x2 + 32x + 48",7,"Male",43,"White or Caucasian","Bachelor’s degree",8
"311","651f8f555a5fde411587c859","R_2ARyM21P3tDvPvf","Low","36 feet","x = -2y","x8","13","2.06","42","6","117°","-3","2x2 + 7x + 24",3,"Male",49,"American Indian/Native American or Alaska Native","Bachelor’s degree",3
"312","5ec79b5033c65502ce2acade","R_2Cv6W672cDtEUrW","High","36 feet","x - 2 = y","x8","13","2.060154","42","6","117°","6","4x2 + 32x + 48",6,"Male",23,"White or Caucasian","Bachelor’s degree",3
"313","5ebb4e079797f9127c0f03ab","R_3kLCrEbMnh7kiVx","Low","108 feet","x = -2y","x15","13","2.07","-34","6","63°",NA,"4x2 + 32x + 48",6,"Female",36,"Asian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",6
"314","6527363293c15d3cd469413b","R_33g2KGJjvtuhWn3","High","36 feet","x = -2y","x15","11","2.07","-34","8",NA,NA,NA,3,"Female",31,"Asian","Bachelor’s degree",2
"315","5fc134c704e715129eb5d720","R_a2EGPSu6BMTQG7n","Low","113 feet","x - 2 = y","x15","13","2.06","-22","6","180°","3",NA,3,"Female",33,"White or Caucasian","Associates or technical degree",6
"316","628f9b391ab8b87c64643248","R_3M5uU2sEFV7Ewnj","High","113 feet","x = -2y","x15","13","2.06","-34","6","117°","3",NA,8,"Male",30,"Black or African American","Bachelor’s degree",7
"317","63852fbf95d78ba25b99005e","R_3oTK2FSbZvr7SXA","Low","113 feet",NA,"x8","13","2.06","-34","6","63°","-6","4x2 + 32x + 48",8,"Female",56,"White or Caucasian","Bachelor’s degree",7
"318","62a099bb01ad779df1971ea4","R_1luYfoeuiNbjxIj","Low","36 feet","x = -2y","x15","9","2.060154","-34","12","63°","3","4x2 + 16x + 48",1,"Female",60,"White or Caucasian","Associates or technical degree",4
"319","64226a9ac7739618beeee60d","R_2Wu6PLtX6zIO75h","High","113 feet","x = -2y","x15","13","2.06","-34","6","117°","3","4x2 + 32x + 48",8,"Male",40,"White or Caucasian","Bachelor’s degree",8
"320","5e16bce18dffa0c6f76cda9b","R_3iKlEhyFdpFk6w5","Low","113 feet","x = -2","2x5","11","2.060154","42",NA,NA,NA,NA,4,"Female",31,"White or Caucasian","Bachelor’s degree",2
"321","607c9f94cc974d4ea1dc22c8","R_2U5yUT9ln32XiaC","Low","108 feet","x = -2","x15","13","5.05","-34","10","117°","6","4x2 + 32x + 48",1,"Male",67,"White or Caucasian","Some college, but no degree",5
"322","5ef246c6d2b9060809858e7e","R_3salxIAENEHBxqE","Low","54 feet","x - 2 = y","x15","13","2.07","-22","6","63°","-3","4x2 + 32x + 48",3,"Female",25,"White or Caucasian","High school diploma or GED",5
"323","63b82398bbe6a599972413ad","R_1N3uck7w3mUPU1R","Low","108 feet","x = -2","x15","13","5.05","-34","8","63°","-3","4x2 + 32x + 48",4,"Female",45,"White or Caucasian","Bachelor’s degree",6
"324","6266a849331cc893a5b22cf6","R_3kulLgvdOAmLx0d","High","113 feet","x = -2","x15","13","2.060154","-34","6","63°","3","4x2 + 32x + 48",7,"Male",56,"Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",9
"325","5caa9cf483762200161a6986","R_2DP1ol3Qt2cRr0Y","Low","54 feet","x = -2y","x15","13","5.05","-34","6","63°","3","4x2 + 32x + 48",2,"Female",31,"White or Caucasian","Bachelor’s degree",7
"326","5e27868c5cbbcc0b3599574b","R_2atPaDHoj9qcmRc","Low","113 feet","x = -2y","x15","13","2.06","-34","6","63°","-6","4x2 + 32x + 48",4,"Male",32,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",8
"327","62dd47968d609bcb40a8f5ee","R_3kh5BaOOBLelwa2","Low",NA,NA,"x15","15",NA,"-34","6",NA,"3","4x2 + 32x + 48",5,"Female",55,"White or Caucasian","Associates or technical degree",5
"328","607e3f2b4e935b3bd8c828b8","R_1n3ni5KOjXzbVrX","High","113 feet","x = -2y","x15","13","2.060154","42","6","180°","3","2x2 + 7x + 24",4,"Male",30,"American Indian/Native American or Alaska Native","Some high school or less",5
"329","5f456942485340144549178e","R_3PgBpk2Vz7DUc9E","High","36 feet","x = -2y","x15","15","5.05","14","6","117°","3","2x2 + 7x + 24",4,"Female",64,"White or Caucasian","High school diploma or GED",3
"330","656b6e1fe07ae01094b87cda","R_21ciuKcQyNRwznQ","Low","113 feet","y = -2","x15","13","2.07",NA,NA,NA,NA,NA,5,"Female",37,"Black or African American","Bachelor’s degree",3
"331","5e121701dc79bd8a1a22ca99","R_QfVSdz5VeJM9r45","Low","108 feet","x = -2y","x15","11","2.06","14","12","63°","6","4x2 + 16x + 48",4,"Female",53,"White or Caucasian","Associates or technical degree",3
"332","55a29659fdf99b5ff49937d3","R_O2xgqgx2mmIM5Tr","High","108 feet","y = -2","x15","11","2.06","42","8","117°","6","4x2 + 16x + 48",4,"Female",48,"White or Caucasian","Bachelor’s degree",2
"333","612fcbbd5386d9edb42da147","R_1fkYox22lqcheEj","Low","36 feet","x = -2y","x15","11","5.05",NA,NA,NA,NA,NA,2,"Male",34,"White or Caucasian","Some high school or less",1
"334","60b98567e2d17c3d44747f61","R_3JsCWC16qxs8HQM","High","36 feet","x = -2y","x8","13","2.07","14","8","63°","-3","4x2 + 16x + 48",3,"Female",33,"Black or African American","High school diploma or GED",2
"335","652ec2998754cc5da66b63f2","R_2w5h9XkbW0lTa3J","High","36 feet","x = -2y","x15","9","2.07","14","12","117°","6","4x2 + 16x + 48",0,"Female",63,"White or Caucasian","Bachelor’s degree",1
"336","63fcf26a814570a76bcf2237","R_1mCq747xxn4khQO","Low","113 feet","y = -2","x15","13","2.06","42","6","63°","3","4x2 + 32x + 48",2,"Male",32,"Black or African American","Some college, but no degree",8
"337","655eb8b1e492d12a307d94ea","R_1eXfBuej2d3746C","High","36 feet","x = -2y","x25","13",NA,"-34",NA,NA,NA,NA,4,"Female",35,"Asian","Bachelor’s degree",2
"338","58b2338a898c2e0001a5ca56","R_2QFIf046JBnbglt","Low",NA,NA,"x15",NA,NA,NA,"12","63°",NA,"4x2 + 32x + 48",3,"Female",62,"White or Caucasian","Associates or technical degree",3
"339","5c38aadf1d1d1f000197c0a8","R_sUzIecW0OBy7Rg5","High","36 feet","x = -2y","x25","13","2.07","-34","6","117°","-6","4x2 + 16x + 16",5,"Female",44,"White or Caucasian","Associates or technical degree",3
"340","5cf3f7364bcc6400019d71fa","R_25SAOyDwtGOtMR2","High","108 feet","x = -2y","x15","13","2.06","-34","12","180°","6","4x2 + 32x + 48",2,"Female",66,"White or Caucasian","High school diploma or GED",5
"341","636548d16d8486ac6e2c9332","R_3ksNeaZW7e97sSK","High","36 feet","x = -2y","x8","15","5.05","-34","6","63°","-3","4x2 + 32x + 48",6,"Male",44,"White or Caucasian","Bachelor’s degree",4
"342","56f9364e895094000c8f4967","R_3G7G7x1CQVAx4gr","High","113 feet","y = -2","x15","13","2.07","-34","6","63°","3","4x2 + 32x + 48",6,"Male",40,"White or Caucasian","Bachelor’s degree",8
"343","59048309c4ef1300011b1085","R_3erYNIGnxVlJJDy","Low","113 feet","x = -2","x15","13","5.05","-22","12","117°","-6","4x2 + 16x + 16",3,"Female",42,"White or Caucasian","Some college, but no degree",4
"344","5e46aa20caec81000b7d4f93","R_2PvqRA2eKaHhFc5","Low","36 feet","x - 2 = y","x15","13","5.05","14","12","63°","3","4x2 + 16x + 48",3,"Male",47,"White or Caucasian","Bachelor’s degree",4
"345","633c74ad6178784ed5b52104","R_UfkhJPSuUFfkqwF","Low","54 feet","x = -2y","x15","11","2.060154","42","12","180°","3","4x2 + 16x + 48",2,"Male",26,"Other","Associates or technical degree",2
"346","5c804f4092ad770015846011","R_1Fy0XhEKL4TKKZi","Low","36 feet","x - 2 = y","x15","13","2.07","-34","6","297°","6",NA,5,"Female",59,"Asian","Bachelor’s degree",5
"347","651b1eb597d19205a5069db5","R_3PHrqjtIB9nUE0K","High","113 feet","y = -2","2x5","13","2.07","-22","10",NA,NA,NA,2,"Female",40,"White or Caucasian","Some college, but no degree",2
"348","65384d4f1c35096f3f32e972","R_1KoQrBfUBkEZWEy","High","108 feet","x - 2 = y","x25","11","5.05","42","8","117°","-3","4x2 + 16x + 48",0,"Female",54,"White or Caucasian","Some college, but no degree",0
"349","64a0240af7461068d2e1e1c0","R_2TTa5Z19ZVdHyNw","Low","36 feet","x = -2y","x15","13","5.05","14","12","180°","3","4x2 + 32x + 48",2,"Female",72,"White or Caucasian","Bachelor’s degree",4
"350","5ee3c01c7247c006e9a3f4fd","R_3pm4aMlEwnryrWs","Low","54 feet","x = -2","x8","11","5.05","-34","6",NA,NA,NA,2,"Female",58,"White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3
"351","63dac3039dddeaa909a790fb","R_6fXNNNiPd2Y5XqN","Low","108 feet","x = -2","x8","13","2.07","-22","6","63°","3","4x2 + 16x + 16",3,"Female",38,"White or Caucasian","Bachelor’s degree",5
"352","56e6a66af6ed900006a5867c","R_3MPWokz5tQVt5U2","High","113 feet","x = -2","x15","13","2.06","-34","6","117°","3","4x2 + 32x + 48",8,"Male",43,"White or Caucasian","High school diploma or GED",9
"353","5a973b8235237b0001127686","R_ODOQKxPwGnVNnDb","High","36 feet","y = -2","x15","11","2.06","-22","8","117°","6","4x2 + 16x + 48",2,"Female",43,"White or Caucasian","High school diploma or GED",2
"354","568e7e33e3ef9e000da202a7","R_5uN5Lx03RULftIJ","High","113 feet","x - 2 = y","x15","13","5.05","-34","12","180°","3","4x2 + 16x + 48",3,"Female",58,"White or Caucasian","Associates or technical degree",5
