"","ProlificID","ResponseId","Bet","Guess","Advice","AdviserID","GiverCondition","CompetitorID","CompetitorScore","AdviseeScore","AdviseeCondition","Gender","Age","win","bonus","ExpectedBonus"
"138","5cf3f7364bcc6400019d71fa","R_1oifCaVRyPTnMBS",1,2,"1","5fd0ceb0bb24d90009e6fc4f",0,"60c0d2e976e12d7d286961d8",5,5,"High","Female",66,1,0.5,0.15
"139","5d012930cfeb82001817c9c9","R_2V3EZ7S2OkrXflG",1,6,"1","656b72a5777a9eddffb28aba",1,"6439d7987b1126efcebc25ac",9,10,"High","Female",33,1,0.5,0.5
"140","5d0c565f7374b40001cef0f8","R_QiYJLAS1CSqJAPv",0,2,"0","56ec2213388e1d000a5960c2",0,"61267e282a445af9eb95beae",3,5,"Low","Female",48,1,0.3,0.3
"141","5d1283351716480017019be7","R_3Jz1qaahSJzTp87",1,5,"1","650da0e8a52c9d8be882ec49",1,"59933524f9db7d000189560e",6,6,"Low","Female",32,1,0.5,0.25
"142","5d1d3f10d5669200017b4e46","R_2awR38XiweT7iL1",0,4,"0","5d083644613fce001b2a1001",0,"6175b1093263d977d5f71863",1,3,"High","Female",41,1,0.3,0.3
"143","5d27dc6b46dea800184f8bfa","R_dnDknvndifwhezT",0,4,"0","5d3caf9429130a00015cd0e3",1,"62dc597fd77d6332766c29a4",3,2,"Low","Female",41,0,0,0.165
"144","5d29cc8869a747001acdb3c1","R_1FymT3ZPmlI7BBA",1,5,"1","63e17bf295420dbf29354b79",1,"64665dc07cc49151869e2d4e",5,7,"High","Female",44,1,0.5,0.3
"145","5d30790f326b0f0017a2a828","R_1K2pOz3vKkj9nGP",0,2,"0","5f9c897ac27fed154bc32465",1,"628270e095732de2fb39cc2a",2,1,"Low","Male",30,0,0,0.12
"146","5d31266f466cc90019de4e43","R_1Owzq70pEtp4zZu",0,5,"0","6543af41fa050ffdafe97939",0,"65612a4c740b3ed5ad8cb4c2",3,4,"High","Female",41,1,0.3,0.3
"147","5d3a2d1da46f450019cdf5d3","R_2RWgIOtOpY79nqM",0,0,"0","589b97a23968420001373136",0,"650a2156db81142bbac2ca5d",3,2,"High","Male",61,0,0,0.165
"148","5d42486206811e001ada5b4b","R_3Gfvimi0Jy6Egng",0,4,"0","5e6f930a8c586155bdfffc4b",1,"65633161b61c0afeebad5d0c",3,3,"High","Male",47,1,0.3,0.3
"149","5d4a36e8a61675000169036f","R_2uCc6VF2IneWJE2",0,4,"0","654509bce930185adab23a1a",0,"62dc597fd77d6332766c29a4",3,5,"High","Female",39,1,0.3,0.3
"150","5d4a6459061e2a000138bad3","R_03AI7D4sTuA32SZ",0,9,"0","5c9cffcc54d2830016af565b",1,"6562141f723ed05c242d7990",1,7,"High","Male",47,1,0.3,0.3
"151","5d4c7ac3e8ec490018b0050d","R_3suVZkQAdOFYoNA",0,1,"0","5c2baa2af24aeb00015e3ae1",0,"65633161b61c0afeebad5d0c",3,5,"Low","Female",65,1,0.3,0.3
"152","5d4e212b81ca1c001b21672c","R_31Zy2aymniccixl",1,3,"0","56797198c3041a0012b64b5e",0,"655ff2e671750240722c7e02",9,2,"High","Male",77,0,0,0
"153","5d5c25578af5fd0001ef3aee","R_2teWKTWrnYqsLaV",0,3,"0","62029ac0ef1cb18a1337c6e6",1,"5faa369a7112b63051d70135",3,3,"High","Female",42,1,0.3,0.3
"154","5d5daa0457be9400014544ab","R_ZgHn7w4h30Lqe7T",1,3,"0","5e40940007d0442d8b9f5c28",0,"655ff2e671750240722c7e02",9,4,"Low","Female",33,0,0,0
"155","5d612ae16512d700159face7","R_2CJveqrJ18PVEbZ",1,6,"1","5e84c817507cd3066a527e5e",1,"64665dc07cc49151869e2d4e",5,5,"Low","Female",38,1,0.5,0.15
"156","5d63867550d0dd0017805976","R_5alKij5y9SG6bCN",0,3,"0","63d2d90dab88cd046129d697",1,"5e0b87eb58a5c73bdc9aa47b",3,5,"High","Male",40,1,0.3,0.3
"157","5d701566b1a79d00165c65ae","R_22J4FQHQ6qCBiGC",0,4,"0","655f8b740012e5f5afe9efae",1,"647914722126a6a69e716095",1,3,"High","Female",36,1,0.3,0.3
"158","5d74001d391b6600175f433b","R_2v0TH5nhmfnE22l",1,5,"1","64d55b4562a7a1e44d7df618",0,"6439d7987b1126efcebc25ac",9,8,"Low","Female",35,0,0,0.35
"159","5d79156e0c89aa0001026dc8","R_1MQGY6xGX18roBW",0,1,"0","63d7c417a743f5ce28150f1b",1,"606cf604adbb6982bb382881",1,1,"Low","Male",61,1,0.3,0.12
"160","5d7ff85ffec5620017b07c40","R_3TSGpJNw0LdFPJD",1,5,"0","60cbabd69ddfb4d7243a1e38",1,"6561055a448e35fafce19e70",5,3,"High","Female",46,0,0,0
"161","5d82be0cf45ead000150f026","R_1JIMWDxfeS8nDg2",0,2,"0","5e38d8e9dc4a340fe4a9dd4e",1,"5e0b87eb58a5c73bdc9aa47b",3,1,"High","Female",42,0,0,0.12
"162","5d83c1e911cb3a0001570ea4","R_2uCBfdOcmEByxET",0,5,"1","5dcc3ec7db13278d75c8622f",1,"655728a618181e2ef6f016cc",2,6,"High","Female",53,1,0.3,0.3
"163","5d83dba73dfcaa0019a3125f","R_Y2XzdDzylDgMBkR",1,4,"1","61019bc7cffccb7dc8d612b2",0,"60297b279beeb634d8781252",9,6,"Low","Female",47,0,0,0.25
"164","5d8934dc4c680f00181616f8","R_9F5QB9DbQS4mF6p",1,2,"0","5eebe4e6e61002183aec9b70",1,"61329758a6a8f07ab3d640cf",8,2,"Low","Female",36,0,0,0
"165","5d8a64630ffb9c001746ca2c","R_ptl1dFHr2i670DD",0,2,"0","65490be68d93fd268a4c021c",0,"628270e095732de2fb39cc2a",2,1,"Low","Male",64,0,0,0.12
"166","5d9373b0e04970001ab482da","R_2B4pw5s71mH4RcN",0,1,"0","6506f9e821e92759b20c2be6",0,"655728a618181e2ef6f016cc",2,2,"Low","Female",63,1,0.3,0.165
"167","5d93aeb1cec22300195493fc","R_1mL9yEaeHLDcKbr",0,0,"0","656607db0fc2ad7c7b0948fa",0,"62dc597fd77d6332766c29a4",3,2,"High","Female",50,0,0,0.165
"168","5d9be88c195db300128d652a","R_22Yq2QulSqv8WMa",1,6,"1","65460b470d8257d9c82b4c0c",1,"64665dc07cc49151869e2d4e",5,3,"High","Female",34,0,0,0
"169","5da25f04c8c2de00139ed46b","R_6LoIOfQFSuV6PVq",1,3,"0","581d38509b5b8800014d507e",1,"5d7047d764b37b0017ffa710",6,2,"Low","Female",42,0,0,0
"170","5da35e177f1f7d001405f60b","R_1ffOcdvBjHz5OR0",0,3,"0","653956505782634d6f0b83fc",0,"6109cd6a03dc4d54ad56fa75",1,3,"Low","Female",52,1,0.3,0.3
"171","5dbaded2af6b8e0e8c3632ed","R_3iJdkE5tvryFaQC",0,4,"0","57309f6b30a556000fecdd47",0,"62dc597fd77d6332766c29a4",3,4,"High","Male",42,1,0.3,0.3
"172","5dced6a2e2dcbd02eeff753f","R_2CpkneVdUyQ1tmc",0,1,"1","5f4e786b08d145055962a9b8",0,"65612a4c740b3ed5ad8cb4c2",3,5,"Low","Female",38,1,0.3,0.3
"173","5dcf4136cf8e7e086ea019e4","R_3k4AWDoOb50GM2e",0,4,"0","6108bdc03dae439fec98b0f3",1,"650a2156db81142bbac2ca5d",3,4,"High","Female",56,1,0.3,0.3
"174","5dd1df8fb48da3240ca85c45","R_YSrWjNh7RG3oedP",0,2,"0","58db227dc207720001e2f63a",0,"6562141f723ed05c242d7990",1,3,"Low","Female",48,1,0.3,0.3
"175","5dd2f94a238a913096c52317","R_3CTte3xPWpmfjj9",0,5,"0","57fc5ae8b80310000163ec1e",1,"5faa369a7112b63051d70135",3,4,"High","Female",41,1,0.3,0.3
"176","5dd48040a71de846ce2dbff3","R_1CeEa57VqI7imtX",0,3,"0","5e2de92d8844873da01af947",0,"65612a4c740b3ed5ad8cb4c2",3,2,"High","Male",26,0,0,0.165
"177","5dd663c3cf8e7e5efc123950","R_TgZ8Ltk7HVlLNUR",0,4,"0","62e04088628a077a9171dae9",1,"650a2156db81142bbac2ca5d",3,6,"High","Male",36,1,0.3,0.3
"178","5dd9df0e946f7c97406a55ea","R_2YKRcxn9cD5EPog",0,4,"0","6038743a95e000257b4fefdd",0,"6109cd6a03dc4d54ad56fa75",1,4,"High","Female",23,1,0.3,0.3
"179","5dd9f0e719eecb97dfab7b48","R_qxvZeUIOFvHho6B",0,4,"0","65569211d2dac850ccf47524",0,"5ead45a386fbbe3c8eebe510",3,4,"High","Male",48,1,0.3,0.3
"180","5dded5423c870ae417c1a468","R_wSih0w39csuKpjj",0,2,"0","655fc066df406c5bd0a94a51",1,"5faa369a7112b63051d70135",3,6,"High","Male",61,1,0.3,0.3
"181","5ddee8912e6c77e798b5882f","R_2B2QDNyWskvShys",0,5,"0","5ede22703409e1042973a050",0,"61267e282a445af9eb95beae",3,3,"High","Male",24,1,0.3,0.3
"182","5de7d10810088f749c347bb6","R_xf2OEUW5QfgtUVr",0,3,"0","60ba2ffd080107de026041d3",1,"61267e282a445af9eb95beae",3,3,"High","Female",69,1,0.3,0.3
"183","5de7f88b762dc2775b2265b8","R_2ansN3E8sDEOgPC",0,4,"0","5acd612efa3b4e000173d769",1,"650a2156db81142bbac2ca5d",3,4,"High","Male",69,1,0.3,0.3
"184","5de831cad4995d000c5fb540","R_OMO4ZbhULe6UO8F",0,5,"0","60df2a387184bf25da3ae6a2",0,"5e0b87eb58a5c73bdc9aa47b",3,3,"High","Male",62,1,0.3,0.3
"185","5de84ccaeddfc97c4eed1f5d","R_wYOaeGKaT56ScDf",1,4,"1","5a063c2d844c7a00015e477d",1,"5b07b71c68eff50001d1c859",6,5,"High","Male",35,0,0,0.15
"186","5deb341d35575a2547b1f85a","R_qynYG1XncHfgyqt",0,3,"0","601d69a993d94008fb2b25dc",0,"6175b1093263d977d5f71863",1,3,"High","Female",38,1,0.3,0.3
"187","5ded9996838b4f45b83bb3f9","R_1cTbtAlo0hjNOyH",0,3,"0","5efe548891a150356a495afd",0,"6562141f723ed05c242d7990",1,5,"High","Female",71,1,0.3,0.3
"188","5df63faaa98a7a45159a9bba","R_oXJ0gOgp1UIwFGN",0,4,"0","6549c755bf070a5a4f187e31",1,"65612a4c740b3ed5ad8cb4c2",3,1,"High","Male",41,0,0,0.12
"189","5df967d2f6191f6e87b236e6","R_28Njvh63g1q1aMo",1,8,"1","654306baaa438ca8949c0d61",0,"5f2d95153c1140074cc81b4c",7,7,"Low","Male",30,1,0.5,0.3
"190","5df9b4122b12bd7153e68e2b","R_25yDFSGVBMQv1r8",1,8,"1","5fbe98e0e2bc9703bfd640d7",1,"64665dc07cc49151869e2d4e",5,8,"Low","Male",29,1,0.5,0.35
"191","5dfd077e3690bd03bfa91d48","R_24GcvHikAKwiCFC",1,3,"1","5d49fbb01da04c001a407042",0,"655ff2e671750240722c7e02",9,7,"Low","Male",57,0,0,0.3
"192","5dfdc45e617219a8e2e05c26","R_1ln9FTuJWVLUOp3",1,10,"1","656f4c1a47cc6cd5cff21b2f",0,"5d7047d764b37b0017ffa710",6,8,"Low","Male",27,1,0.5,0.35
"193","5e06ecd524f9390991997bb7","R_30jIuTedzBg3hBe",0,3,"0","627c31addc6adc20c3c7ee88",0,"655fa181e4a69a513fd68aa0",1,3,"High","Female",28,1,0.3,0.3
"194","5e06f13e39bcde0a29c39a13","R_3oZ0snxihkFPde4",0,2,"0","6039b3699649cf4b48cd3d12",0,"65633161b61c0afeebad5d0c",3,3,"High","Female",48,1,0.3,0.3
"195","5e09ffd8fa3d102a583771c1","R_1pmakIPmSKa5gNU",1,3,"1","653e7579a42dccbe76a476e6",0,"6439d7987b1126efcebc25ac",9,7,"High","Female",35,0,0,0.3
"196","5e121701dc79bd8a1a22ca99","R_V4j1f6veOC7LshX",1,4,"0","63d3f9666978779139a949bb",0,"61329758a6a8f07ab3d640cf",8,3,"Low","Female",53,0,0,0
"197","5e16bce18dffa0c6f76cda9b","R_21zDmyH7jJbblnr",0,4,"0","5d20189bb34728001a230962",1,"62dc597fd77d6332766c29a4",3,2,"Low","Female",31,0,0,0.165
"198","5e1a72b0d370f42ef4051dc1","R_3qDbQZPwoM4EStA",0,1,"0","63d156100e702f67d226f892",1,"61267e282a445af9eb95beae",3,4,"Low","Female",24,1,0.3,0.3
"199","5e1bfb604231d840ef7103d8","R_1Qh1I5Olc8uFBA9",1,9,"1","62fdd0e557fbc97b30b32ae3",0,"5b07b71c68eff50001d1c859",6,8,"High","Male",35,1,0.5,0.35
"200","5e1fa60088eb2e2d97c4a4a7","R_2YYwiysh3zNmSc2",0,2,"0","5a5aa9dcac5624000153e6f6",0,"655f8c76605dda3ed0d39d1d",1,5,"High","Female",53,1,0.3,0.3
"201","5e1fc8d45427912f6143b012","R_3QRdBqGgHHVB3tv",0,5,"0","5f2df32491f3f9141e32d89b",1,"6109cd6a03dc4d54ad56fa75",1,4,"High","Female",60,1,0.3,0.3
"202","5e224d74e8ec0753489bff2a","R_2uIYgDbPN92R5um",1,9,"1","6545017a93d3df24cb70ab9c",0,"59933524f9db7d000189560e",6,8,"Low","Male",30,1,0.5,0.35
"203","5e27868c5cbbcc0b3599574b","R_3xbSvOjrWLkRT7X",1,4,"1","641a604be613385009dd72db",1,"64665dc07cc49151869e2d4e",5,8,"Low","Male",32,1,0.5,0.35
"204","5e29dc4721a5f20481c70274","R_21Ajy4dJlOvMqsI",1,5,"0","653e8a201c3ca9c478fded77",1,"60297b279beeb634d8781252",9,1,"High","Female",38,0,0,0
"205","5e2f5b28129198070e2996db","R_3PzqsRvMi7GLxmf",0,0,"0","5fc7e4142a10490c47936a64",1,"5e0b87eb58a5c73bdc9aa47b",3,1,"Low","Female",79,0,0,0.12
"206","5e3adfc595ff562fbdd130fa","R_2tmLDCBrcwOwRp4",0,2,"0","64151f08bb5879eb3a22d82b",1,"655fa181e4a69a513fd68aa0",1,2,"Low","Male",36,1,0.3,0.165
"207","5e42fc295135b5000cd20d0b","R_3dDGVUzmOXUmXRC",0,4,"0","60e8b68c9033e23d58e9dcc0",1,"5e0b87eb58a5c73bdc9aa47b",3,5,"Low","Female",43,1,0.3,0.3
"208","5e46aa20caec81000b7d4f93","R_5jTp2VLfrVRoIO5",0,3,"0","63d418203e592f93591ada74",1,"6109cd6a03dc4d54ad56fa75",1,4,"Low","Male",47,1,0.3,0.3
"209","5e49da75ea0f3c4553a9e3b2","R_1I47nR6VnvIfkch",0,1,"0","5c01dc58067bbf00019bb318",0,"628270e095732de2fb39cc2a",2,3,"Low","Female",25,1,0.3,0.3
"210","5e544727059e3744ccdd4c3b","R_1nVd7CJDknAjflt",0,1,"0","631a68ee10ec68377cb03457",1,"5e0b87eb58a5c73bdc9aa47b",3,4,"High","Female",33,1,0.3,0.3
"211","5e63e24eaf3bd51660031dbe","R_STBUM1KYGK59fTH",0,6,"0","5d0d16d991270800010b7dd7",0,"5a6b580de6cc4a0001b6a06b",0,8,"High","Male",37,1,0.3,0.3
"212","5e64ef1a247a9d2561f47509","R_2UYIdVt4goW12Lx",0,5,"0","633dbb46887d82536a9ee265",0,"5faa369a7112b63051d70135",3,2,"Low","Male",34,0,0,0.165
"213","5e70636370147a63fecbdea3","R_2zSAaYHKOcACiRK",0,10,"1","5f8cff5b20cbd14a4e792ee8",1,"65612a4c740b3ed5ad8cb4c2",3,10,"High","Male",28,1,0.3,0.3
"214","5e74f18520ab35040b41d526","R_e4Bky0Lo3QFPTLb",0,7,"0","656cb9bc6c3fc7ef9553d00d",0,"5faa369a7112b63051d70135",3,6,"High","Female",58,1,0.3,0.3
"215","5e7cf03fea45cb369b402703","R_2Bex58lJ7FPTAoq",0,3,"0","6154c1748e0de2c3afdab62c",1,"628270e095732de2fb39cc2a",2,6,"High","Female",31,1,0.3,0.3
"216","5e8518347ad752103913de56","R_2dtfN6SINkKltFr",1,6,"0","628d0122bd2de9268f57e207",0,"655f8bb245eac61a793444a5",7,4,"Low","Female",30,0,0,0
"217","5e8533ea660027000945d9bf","R_2tgrmeYk6oVFWXN",1,6,"1","63e658da6acc6617ef835a97",1,"5f2d95153c1140074cc81b4c",7,9,"Low","Male",33,1,0.5,0.475
"218","5e9f3f09ccc75a0c345e4845","R_3R3GMxDUIwY5eWK",0,1,"0","58a5d58bb2a7180001f061d4",0,"655728a618181e2ef6f016cc",2,3,"Low","Female",64,1,0.3,0.3
"219","5ea25b82a46065174c689daa","R_NUBHgLE8qw5fkIN",0,3,"1","55ea70c37480920010aa9982",1,"655fa181e4a69a513fd68aa0",1,6,"Low","Male",53,1,0.3,0.3
"220","5ea340a26c3ed82b0dbd4d9f","R_UmWYVuSRyWL4QO5",0,4,"0","63d07155a81baf5108925992",1,"65633161b61c0afeebad5d0c",3,2,"High","Female",34,0,0,0.165
"221","5ea45eb9abef8a07bcced2bc","R_2CjsUFnz0wZV4ce",0,4,"0","60ed8b58291a506de5a1bf6f",1,"5faa369a7112b63051d70135",3,3,"Low","Female",76,1,0.3,0.3
"222","5eac65aec4ed450f4df4868f","R_2rIzgNr0oC6okk2",0,2,"0","6113ffbf45e79bc2769db74c",0,"65633161b61c0afeebad5d0c",3,2,"Low","Male",46,0,0,0.165
"223","5eae0bd65d29984c458e6b50","R_86ZqSMmiOUJUN4R",0,2,"1","5da812b2e627d7001017ae7d",1,"628270e095732de2fb39cc2a",2,6,"Low","Female",29,1,0.3,0.3
"224","5eb5f6d5e38e9f4e6c8dde3f","R_28D3hDh0F3DtRi6",1,2,"1","65614d209a18e3a528c2b066",0,"654dffa85761097ee651c91b",5,7,"Low","Female",25,1,0.5,0.3
"225","5eba34aa6f816b16d72f49e1","R_aeIERgrCkqwEfQJ",1,10,"1","6509ef2182c4abf47b1cb961",1,"655f8bb245eac61a793444a5",7,10,"Low","Female",37,1,0.5,0.5
"226","5ebb4e079797f9127c0f03ab","R_1MXlpWWluqlhevX",0,6,"0","56db3e3b7dcddf000dd5610a",0,"655728a618181e2ef6f016cc",2,6,"Low","Female",36,1,0.3,0.3
"227","5ec403bb09d0e02a060bd5e6","R_3fAHNQ9iaUNcqFx",1,9,"1","6441b0f5f46c95a03b9ff02f",0,"60c0d2e976e12d7d286961d8",5,10,"Low","Male",29,1,0.5,0.5
"228","5ec79b5033c65502ce2acade","R_vPsYxXGEESKcb6x",0,6,"0","60c81a556366e2bc7502066f",1,"655728a618181e2ef6f016cc",2,3,"High","Male",23,1,0.3,0.3
"229","5ecaf0fa5c1f7f6599d959ff","R_1d1fBeqtkvsnlx8",0,4,"0","5b748f1564ed4e0001095fb6",0,"5e0b87eb58a5c73bdc9aa47b",3,5,"Low","Male",49,1,0.3,0.3
"230","5eceed79840590300f53fa51","R_72HgyW8eRu2dCjn",0,5,"0","5dd5d5b8f30aa6596ceebab8",1,"655728a618181e2ef6f016cc",2,1,"High","Male",29,0,0,0.12
"231","5ed59b175d4222135fddf229","R_3dZjC5YOsN0TRdh",0,5,"1","57ceec6cfd01b20001d0251d",0,"6175b1093263d977d5f71863",1,8,"High","Male",51,1,0.3,0.3
"232","5eddb464a77718acaaa72ab5","R_1jdiqRahwmYW0o6",0,2,"1","608f7a9f4b73593aa6d2164c",1,"650a2156db81142bbac2ca5d",3,7,"Low","Female",32,1,0.3,0.3
"233","5ee00ba7431cdf357dca02ab","R_2ALU8nl96jgVZ9F",0,5,"0","605504fc7a5a699c16ae8b4d",0,"65633161b61c0afeebad5d0c",3,6,"High","Male",46,1,0.3,0.3
"234","5ee1be444c9d75206ce5aa92","R_3CEgIZHerdSr32A",0,5,"0","5cd99e9a9da2970001a039b5",1,"62dc597fd77d6332766c29a4",3,5,"Low","Male",26,1,0.3,0.3
"235","5ee3c01c7247c006e9a3f4fd","R_2rPasKCHf1MQygG",0,2,"0","63f91a308f737f367847d429",1,"55ac22cafdf99b6de2fa7ee2",2,3,"Low","Female",58,1,0.3,0.3
"236","5ee5e3b02eebe932ee9559c5","R_2TFQN0OnVcj36oZ",0,6,"1","5d810f6e58a1e20001287382",1,"647914722126a6a69e716095",1,8,"High","Male",34,1,0.3,0.3
"237","5eeceff127e0dd0cedfc363c","R_3HANN8iNftF2ux0",0,6,"0","655e1ee9bdeca126d5d31a03",1,"65633161b61c0afeebad5d0c",3,3,"High","Female",31,1,0.3,0.3
"238","5eed8bec94fa2f1be77c189a","R_DRYZKkPCMA0RFx7",0,2,"0","656252c67b0bdeeb9e5a89c6",1,"6562141f723ed05c242d7990",1,2,"High","Female",27,1,0.3,0.165
"239","5ef246c6d2b9060809858e7e","R_pzJuaLtf6uXffUZ",0,3,"0","654cede3e7e7f75c59cc6064",1,"6562141f723ed05c242d7990",1,5,"Low","Female",25,1,0.3,0.3
"240","5ef4d8b87faaa00c0dea0c4e","R_YYaIY1l9LmKKpG1",1,5,"1","637e4167f257ac9ea04f3435",0,"5d6a49bc8c253f001c89b637",8,4,"High","Female",58,0,0,0
"241","5ef9e7a8e1d3567a48fa1154","R_2RQ6jSRN8E0qaUu",1,6,"1","5c2baa2af24aeb00015e3ae1",0,"5c1a7f152a85450001a876e0",6,7,"Low","Male",22,1,0.5,0.3
"242","5f0a1eda5ca59d0e64a83bb9","R_a2Z3VrKa6xk0Hlv",0,3,"0","62ead1ef3d160a9d666c0bac",0,"62dc597fd77d6332766c29a4",3,5,"High","Female",43,1,0.3,0.3
"243","5f0c98239c6dab0fadfee6de","R_1GwqTWkZsFInHTU",0,5,"0","6563a2a4da206384ffc22865",0,"6514d739f7568fe6b2ebbe35",3,4,"High","Male",35,1,0.3,0.3
"244","5f0d529c9df050769b81e18f","R_3JFBXAoe8ud8rN0",0,2,"0","5e1167247855d382ecf9050f",0,"55ac22cafdf99b6de2fa7ee2",2,4,"High","Male",35,1,0.3,0.3
"245","5f117601aeef1d5095578b01","R_2AWnxTox6c1dTtg",1,4,"1","63378180a7bc5bc3427e8db0",1,"5b07b71c68eff50001d1c859",6,7,"Low","Female",36,1,0.5,0.3
"246","5f123d2f9926a1193a114e68","R_bsjJSoq365NCu3f",0,1,"0","641a604be613385009dd72db",1,"655fa181e4a69a513fd68aa0",1,3,"Low","Female",30,1,0.3,0.3
"247","5f1b0abbb84a5207673cb637","R_1gw5Na5i729YRmB",0,2,"0","5abfe867a3ba7a0001b47449",1,"647914722126a6a69e716095",1,3,"High","Female",29,1,0.3,0.3
"248","5f1c72e25a26d503c77bfdc9","R_UxQwEwikUktYiZ3",0,3,"0","6553960412771de73bf80c69",1,"6109cd6a03dc4d54ad56fa75",1,4,"High","Male",51,1,0.3,0.3
"249","5f202731ebb8a92abf3b7268","R_UZ9BI0T3ZbIisz7",0,3,"0","5c5aecc774a76f0001a25ced",0,"65612a4c740b3ed5ad8cb4c2",3,4,"Low","Male",33,1,0.3,0.3
"250","5f3b4854ac7ac783ce22070e","R_3EnJWdYjSEi8rX8",0,5,"0","654d0bd1f4ba143e0503a02f",1,"5faa369a7112b63051d70135",3,4,"High","Female",31,1,0.3,0.3
"251","5f3bc91327d97393a0c56178","R_2168xkSSAM63Pbi",1,5,"1","6525783e89e2d3698ee553a6",0,"65427d665be1a0e0dc28a00b",9,8,"Low","Male",36,0,0,0.35
"252","5f4355b63765545a2867702a","R_2PA1K648dT1L9zp",0,4,"0","63f78da535c3e1d481a62cf2",1,"655728a618181e2ef6f016cc",2,6,"Low","Female",30,1,0.3,0.3
"253","5f456942485340144549178e","R_3niNjP8bpoCLNoN",0,4,"0","5f1e56cdc9f24d80c340727f",1,"655728a618181e2ef6f016cc",2,3,"High","Female",64,1,0.3,0.3
"254","5f47c8cc5a01ee1f5050804d","R_2asq09d9rvhLhkf",0,4,"0","5d75c56a52c89d0017df611c",1,"55ac22cafdf99b6de2fa7ee2",2,1,"High","Female",41,0,0,0.12
"255","5f485c765324cf1ed7d564cd","R_O3auSzCxonvlWrD",0,2,"0","5ef0f81ea26aaf0af68a54a0",1,"5ead45a386fbbe3c8eebe510",3,4,"Low","Female",40,1,0.3,0.3
"256","5f4966420471864c5533666f","R_2uODVmyWwOjWQ3m",0,5,"0","55ea70c37480920010aa9982",1,"5ead45a386fbbe3c8eebe510",3,4,"Low","Male",26,1,0.3,0.3
"257","5f4a7a00dc1bde60ab8f7ac5","R_2CKCKhcomaTJ1ZF",1,10,"1","5ed5960430fb2e121623de02",1,"6439d7987b1126efcebc25ac",9,10,"Low","Male",29,1,0.5,0.5
"258","5f4d3551f958ee9c51b2d54a","R_2Qh362iMTMZ3BAB",0,0,"0","6518a1bb43aa46d52ff05faa",0,"6175b1093263d977d5f71863",1,2,"High","Female",38,1,0.3,0.165
"259","5f5118e954b2e12ef9c52231","R_u4el3ttu1dyGDD3",0,2,"0","65410947105f67b4d452008e",0,"5a6b580de6cc4a0001b6a06b",0,4,"Low","Female",49,1,0.3,0.3
"260","5f5452df72345118f58d187b","R_XRh1NxgzKStyANj",1,8,"1","5e7908b92d882b4b6d8fa8e1",0,"6010e0dab98c814912076b27",5,6,"High","Male",59,1,0.5,0.25
"261","5f57c697f9f7d02d07909dbb","R_1cTSBT5b0ocqIrC",0,3,"0","6175829c31cba7108908d548",1,"628270e095732de2fb39cc2a",2,5,"Low","Female",54,1,0.3,0.3
"262","5f63d462fb4c4713b69d4bb7","R_1IT4mXIc38BXmQb",0,2,"1","60566620bb888e88b6c157ee",1,"647914722126a6a69e716095",1,5,"Low","Male",26,1,0.3,0.3
"263","5f63db2013d6ee13f593ce3a","R_RqmuiE1r7H7XCqB",0,2,"0","61536cd5842e5b40639fa99b",0,"628270e095732de2fb39cc2a",2,4,"Low","Male",21,1,0.3,0.3
"264","5f6b8930b9d9530b1b065360","R_2eUUUr9H2iweTaU",1,4,"1","58cb138127e23a0001b4fb5d",1,"65427d665be1a0e0dc28a00b",9,7,"High","Male",41,0,0,0.3
"265","5f6e2f793c9b1032dbe72def","R_1QupJyLLIBO2lvr",1,4,"0","6098164e4c37ed73ca9c74f5",1,"6561055a448e35fafce19e70",5,0,"Low","Male",42,0,0,0
"266","5f6e50b66df91337616891fe","R_1g8DkNbe44J2U7f",0,2,"0","656f2d2a7a11179d1bf76808",1,"6514d739f7568fe6b2ebbe35",3,5,"High","Female",32,1,0.3,0.3
"267","5f6f738fef894f0dbf9839f8","R_2tsTKc2X84uKUn7",1,9,"1","5ede22703409e1042973a050",0,"5b07b71c68eff50001d1c859",6,10,"High","Male",33,1,0.5,0.5
"268","5f6f864c7120345241397c40","R_21pO4vuipFYDfrw",0,6,"0","5c30417cc9b67b000130fa69",0,"647914722126a6a69e716095",1,3,"Low","Male",43,1,0.3,0.3
"269","5f712c16875f0375275c57d5","R_1eR9QJ70ZlPb28d",1,7,"1","5e9e19d808b9931ef37373c6",1,"6010e0dab98c814912076b27",5,8,"High","Male",30,1,0.5,0.35
"270","5f78ce64cb5f144a98a4fa38","R_3KCKqgypybuaFH6",0,1,"0","653447620dfbcccbe4861864",1,"61267e282a445af9eb95beae",3,5,"Low","Female",26,1,0.3,0.3
"271","5f7e6f9c1212c514f9437e3a","R_1pVVP6v2hLf5BWW",0,1,"0","599766b07eaf20000139e40d",0,"655728a618181e2ef6f016cc",2,3,"High","Male",21,1,0.3,0.3
"272","5f80bc44efa2c013099af460","R_1cXPBTr3HW0wVoZ",1,7,"1","5c53b5cdd3cc6b0001d95790",0,"64665dc07cc49151869e2d4e",5,9,"Low","Male",33,1,0.5,0.475
"273","5f8d17ad018e591938a0b0bf","R_1FK6JOCcb52fkpS",0,3,"0","63b6f0c524c4735cd7755c27",0,"650a2156db81142bbac2ca5d",3,2,"Low","Female",29,0,0,0.165
"274","5f9057735c69b00e72665f84","R_2TTOWyk9HxiRMUy",0,3,"0","583f12f545073d0001fac52d",0,"62dc597fd77d6332766c29a4",3,5,"Low","Male",40,1,0.3,0.3
