StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID1213411184,QID24_1,age,gender,ethnicity,education,ranking_1,ranking_2,ranking_3,ranking_4,ranking_5,ranking_6,ranking_7,ranking_8,ranking_9,ranking_10,1_advice,2_advice,3_advice,4_advice,5_advice,6_advice,7_advice,8_advice,9_advice,10_advice,comments,PROLIFIC_PID,Condition,groupnr,url.0.URL,url.1.URL,url.2.URL,url.3.URL,url.4.URL,url.5.URL,url.6.URL,url.7.URL,url.8.URL,url.9.URL
2023-05-01 08:43:12,2023-05-01 08:48:32,IP Address,136.32.219.206,100,320,True,2023-05-01 08:48:33,R_3MhRRE2egQSytdf,,,,,39.1029,-94.5713,anonymous,EN,I agree to participate.,5b5a51302b05780001a8ae0b,35,Male,Black or African American,"Some college, but no degree",7,6,5,3,10,8,4,9,2,1,6th rank,,,,,,,,,,,5b5a51302b05780001a8ae0b,Likable,3,https://files.dhagmann.com/qualtrics/selfies/F_2A0XS21S1xFDhcf.png,https://files.dhagmann.com/qualtrics/selfies/F_2OSH6c5r5dEQ8bH.png,https://files.dhagmann.com/qualtrics/selfies/F_2D79Z7IMYok2EJL.png,https://files.dhagmann.com/qualtrics/selfies/F_2EbqxUIxsoZh86t.png,https://files.dhagmann.com/qualtrics/selfies/F_2SJHPgJExaZV9dD.png,https://files.dhagmann.com/qualtrics/selfies/F_2P8dAbbylEFAIIv.png,https://files.dhagmann.com/qualtrics/selfies/F_2UWLFxoMrEDwbGY.png,https://files.dhagmann.com/qualtrics/selfies/F_2TIfZib7lh6SlEK.png,https://files.dhagmann.com/qualtrics/selfies/F_2S2X1YwaNf2jg5Y.png,https://files.dhagmann.com/qualtrics/selfies/F_2U4yLeE4ig5Tlm4.png
2023-05-01 08:43:54,2023-05-01 08:48:47,IP Address,76.21.230.103,100,292,True,2023-05-01 08:48:47,R_1nMDTqgxmgrXWB5,,,,,38.3467,-81.6359,anonymous,EN,I agree to participate.,5b6194251f52240001679001,33,Male,White or Caucasian,"Some college, but no degree",3,10,4,9,8,7,5,6,2,1,,,,,,7th rank,,,,,,5b6194251f52240001679001,Accurate,9,https://files.dhagmann.com/qualtrics/selfies/F_cu6ncOGl0003Vdf.png,https://files.dhagmann.com/qualtrics/selfies/F_XsKLe8K7s6v7XFL.png,https://files.dhagmann.com/qualtrics/selfies/F_bDflVSCwQ5T32YV.png,https://files.dhagmann.com/qualtrics/selfies/F_UaS1pbP6buG9R5v.png,https://files.dhagmann.com/qualtrics/selfies/F_Rldzxw5991JTtdL.png,https://files.dhagmann.com/qualtrics/selfies/F_djxWmICEq9IbIgF.png,https://files.dhagmann.com/qualtrics/selfies/F_W8a4AC7Hcq5au7n.png,https://files.dhagmann.com/qualtrics/selfies/F_aWOW8dtf77NGDUR.png,https://files.dhagmann.com/qualtrics/selfies/F_Y084SesxxMFrK1j.png,https://files.dhagmann.com/qualtrics/selfies/F_cGwjIv1Me8Foy6R.png
2023-05-01 08:46:00,2023-05-01 08:48:49,IP Address,97.97.19.214,100,168,True,2023-05-01 08:48:49,R_sZLJlNdHjL4B7gd,,,,,28.2683,-82.2912,anonymous,EN,I agree to participate.,6313a3d93104022e9b8a7318,38,Male,White or Caucasian,Bachelor’s degree,9,8,10,3,1,2,6,5,7,4,,,,,,,,,8th rank,,"This was interesting. Thank you for the opportunity. ",6313a3d93104022e9b8a7318,Accurate,3,https://files.dhagmann.com/qualtrics/selfies/F_2P8dAbbylEFAIIv.png,https://files.dhagmann.com/qualtrics/selfies/F_2SJHPgJExaZV9dD.png,https://files.dhagmann.com/qualtrics/selfies/F_2TIfZib7lh6SlEK.png,https://files.dhagmann.com/qualtrics/selfies/F_2S2X1YwaNf2jg5Y.png,https://files.dhagmann.com/qualtrics/selfies/F_2EbqxUIxsoZh86t.png,https://files.dhagmann.com/qualtrics/selfies/F_2U4yLeE4ig5Tlm4.png,https://files.dhagmann.com/qualtrics/selfies/F_2OSH6c5r5dEQ8bH.png,https://files.dhagmann.com/qualtrics/selfies/F_2D79Z7IMYok2EJL.png,https://files.dhagmann.com/qualtrics/selfies/F_2A0XS21S1xFDhcf.png,https://files.dhagmann.com/qualtrics/selfies/F_2UWLFxoMrEDwbGY.png
2023-05-01 08:45:04,2023-05-01 08:48:52,IP Address,172.243.2.83,100,228,True,2023-05-01 08:48:53,R_dmL6aEmhCn3ldnj,,,,,30.8732,-91.4227,anonymous,EN,I agree to participate.,63dd426e29d6cd9a09fdc774,52,Female,White or Caucasian,"Some college, but no degree",4,5,6,10,8,3,9,1,2,7,,,,,,,,,,7th rank,,63dd426e29d6cd9a09fdc774,Accurate,16,https://files.dhagmann.com/qualtrics/selfies/F_3FLPTD3bNguBklU.png,https://files.dhagmann.com/qualtrics/selfies/F_2y0ZAHSnXimOSw1.png,https://files.dhagmann.com/qualtrics/selfies/F_3JlAQMDyJYDbkEt.png,https://files.dhagmann.com/qualtrics/selfies/F_3CNjf3SLA9bSheU.png,https://files.dhagmann.com/qualtrics/selfies/F_3ESy6vi6DegIdJX.png,https://files.dhagmann.com/qualtrics/selfies/F_3G0xHm2ntQIYLtA.png,https://files.dhagmann.com/qualtrics/selfies/F_3HudzLjXZAzWqJw.png,https://files.dhagmann.com/qualtrics/selfies/F_2zAMGyWpLKzIKIZ.png,https://files.dhagmann.com/qualtrics/selfies/F_3D2qhuNcusWIpF0.png,https://files.dhagmann.com/qualtrics/selfies/F_3FLJxK0EXQwispy.png
2023-05-01 08:45:20,2023-05-01 08:48:57,IP Address,98.244.242.153,100,217,True,2023-05-01 08:48:57,R_12xuSlULSAdGDVo,,,,,28.9274,-81.9819,anonymous,EN,I agree to participate.,5d6ac7e17658a1001a8c63b2,56,Female,White or Caucasian,Bachelor’s degree,8,7,8,4,5,9,4,5,7,7,,7th rank,,,,,,,7th rank,7th rank,"On each picture, I was told that I ranked it 7th in attractiveness.   I think that must have been a glitch, because I couldn't have ranked all three of them as 7th.",5d6ac7e17658a1001a8c63b2,Accurate,16,https://files.dhagmann.com/qualtrics/selfies/F_3ESy6vi6DegIdJX.png,https://files.dhagmann.com/qualtrics/selfies/F_2zAMGyWpLKzIKIZ.png,https://files.dhagmann.com/qualtrics/selfies/F_3CNjf3SLA9bSheU.png,https://files.dhagmann.com/qualtrics/selfies/F_3HudzLjXZAzWqJw.png,https://files.dhagmann.com/qualtrics/selfies/F_2y0ZAHSnXimOSw1.png,https://files.dhagmann.com/qualtrics/selfies/F_3FLJxK0EXQwispy.png,https://files.dhagmann.com/qualtrics/selfies/F_3FLPTD3bNguBklU.png,https://files.dhagmann.com/qualtrics/selfies/F_3G0xHm2ntQIYLtA.png,https://files.dhagmann.com/qualtrics/selfies/F_3D2qhuNcusWIpF0.png,https://files.dhagmann.com/qualtrics/selfies/F_3JlAQMDyJYDbkEt.png
2023-05-01 08:48:06,2023-05-01 08:49:03,IP Address,75.41.8.239,100,56,True,2023-05-01 08:49:03,R_vAJ8UL5ktreJRyp,,,,,37.2003,-93.2973,anonymous,EN,I agree to participate.,5c36c5a851707e0001cd533d,37,Other,White or Caucasian,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,5c36c5a851707e0001cd533d,Accurate,,,,,,,,,,,
2023-05-01 08:45:08,2023-05-01 08:49:04,IP Address,108.176.216.10,100,236,True,2023-05-01 08:49:05,R_2fD3PvYRTcBetYf,,,,,43.2168,-75.4535,anonymous,EN,I agree to participate.,5df4ed2eae7b303760a9d47c,52,Female,White or Caucasian,Associates or technical degree,4,9,1,7,2,5,6,3,10,8,,,,3rd rank,,,,,,,thanks,5df4ed2eae7b303760a9d47c,Likable,14,https://files.dhagmann.com/qualtrics/selfies/F_2R4Vx6rPeJ8QCL6.png,https://files.dhagmann.com/qualtrics/selfies/F_2DOIr8Hxz10zA5n.png,https://files.dhagmann.com/qualtrics/selfies/F_2TvB6UWTDe0NVy6.png,https://files.dhagmann.com/qualtrics/selfies/F_2V2ckr3pz3KUvAJ.png,https://files.dhagmann.com/qualtrics/selfies/F_2QxnIdBoovHjjYQ.png,https://files.dhagmann.com/qualtrics/selfies/F_2WINUPBCKOdHz6J.png,https://files.dhagmann.com/qualtrics/selfies/F_25sXyX3UPSCmm26.png,https://files.dhagmann.com/qualtrics/selfies/F_2OUPUqsP5PYUw8t.png,https://files.dhagmann.com/qualtrics/selfies/F_2YEQ2B2ewOLSors.png,https://files.dhagmann.com/qualtrics/selfies/F_2VlvJu7bcKL3C8U.png
2023-05-01 08:44:22,2023-05-01 08:49:06,IP Address,98.206.158.62,100,284,True,2023-05-01 08:49:06,R_2bUh6HQpgvULBKp,,,,,41.8202,-86.2404,anonymous,EN,I agree to participate.,5c31847f10677f0001ddc781,38,Female,White or Caucasian,High school diploma or GED,7,4,3,1,8,5,6,9,10,2,7th rank,,,,,,,,,,,5c31847f10677f0001ddc781,Accurate,11,https://files.dhagmann.com/qualtrics/selfies/F_1K1t4tjbmrfAK47.png,https://files.dhagmann.com/qualtrics/selfies/F_1CecDFT0KKP76GX.png,https://files.dhagmann.com/qualtrics/selfies/F_12s9TGUgS0qHAq7.png,https://files.dhagmann.com/qualtrics/selfies/F_12r0RshbNJLfE1Z.png,https://files.dhagmann.com/qualtrics/selfies/F_12awRKxduNjMyEk.png,https://files.dhagmann.com/qualtrics/selfies/F_10YiUUKrh7JgI30.png,https://files.dhagmann.com/qualtrics/selfies/F_1CD74E5ONr28NNw.png,https://files.dhagmann.com/qualtrics/selfies/F_1Fb3bFSft2sboNG.png,https://files.dhagmann.com/qualtrics/selfies/F_1IMfBA6RxONJjkS.png,https://files.dhagmann.com/qualtrics/selfies/F_10oejnEV2ERi5HX.png
2023-05-01 08:46:21,2023-05-01 08:49:08,IP Address,99.99.51.92,100,166,True,2023-05-01 08:49:09,R_2Sen23TN8NrRK9Q,,,,,41.6197,-83.7282,anonymous,EN,I agree to participate.,631d197eba06364cbea7fab2,34,Female,White or Caucasian,Bachelor’s degree,10,6,8,1,3,7,4,5,2,9,,,,,,6th rank,,,,,,631d197eba06364cbea7fab2,Likable,17,https://files.dhagmann.com/qualtrics/selfies/F_3KNKMtFOl6K5kTQ.png,https://files.dhagmann.com/qualtrics/selfies/F_3RxRlY3iivY4cYe.png,https://files.dhagmann.com/qualtrics/selfies/F_3ey3IwDsQAfRZnr.png,https://files.dhagmann.com/qualtrics/selfies/F_3fpoQCqhnavxk0V.png,https://files.dhagmann.com/qualtrics/selfies/F_3P7QMxuPXNg4nVd.png,https://files.dhagmann.com/qualtrics/selfies/F_3fjBNr5YrkSrSP3.png,https://files.dhagmann.com/qualtrics/selfies/F_3MDrkCWqrn20QrE.png,https://files.dhagmann.com/qualtrics/selfies/F_3PBrMZWg2ledS6E.png,https://files.dhagmann.com/qualtrics/selfies/F_3OdjcZTwp85swwu.png,https://files.dhagmann.com/qualtrics/selfies/F_3iR6nmcIs3N6lbZ.png
2023-05-01 08:46:47,2023-05-01 08:49:08,IP Address,24.154.18.45,100,141,True,2023-05-01 08:49:09,R_1nZoo6SDEfl4ge5,,,,,40.8409,-79.8592,anonymous,EN,I agree to participate.,5e65061173afb2277765b53b,34,Female,White or Caucasian,Associates or technical degree,9,3,8,1,7,2,6,5,4,10,,,,,7th rank,,,,,,,5e65061173afb2277765b53b,Likable,13,https://files.dhagmann.com/qualtrics/selfies/F_25EoTM2h4cFmj5U.png,https://files.dhagmann.com/qualtrics/selfies/F_1mf0eh5BWIr0Sg5.png,https://files.dhagmann.com/qualtrics/selfies/F_1hJZqTl8MA7HPUq.png,https://files.dhagmann.com/qualtrics/selfies/F_1okjeLNnnE0ptZi.png,https://files.dhagmann.com/qualtrics/selfies/F_1o0Y2nbMjXZ1Jls.png,https://files.dhagmann.com/qualtrics/selfies/F_1jWgE6Xc6XpSFIJ.png,https://files.dhagmann.com/qualtrics/selfies/F_21FycR1TezOTMM1.png,https://files.dhagmann.com/qualtrics/selfies/F_24P3Bk4Nz9Nk3OZ.png,https://files.dhagmann.com/qualtrics/selfies/F_1ikThkbbMIMMH0I.png,https://files.dhagmann.com/qualtrics/selfies/F_1k0T4yHXh6oltUO.png
2023-05-01 08:46:25,2023-05-01 08:49:15,IP Address,75.30.94.17,100,170,True,2023-05-01 08:49:16,R_1BPenMkCSazsOC6,,,,,39.7536,-86.1935,anonymous,EN,I agree to participate.,5dd1dc9110420023be388e5d,46,Female,White or Caucasian,High school diploma or GED,8,6,4,9,3,5,10,7,1,2,,,,,,,,1st rank (most attractive),,,,5dd1dc9110420023be388e5d,Accurate,12,https://files.dhagmann.com/qualtrics/selfies/F_1ezR34bv5nNEhLY.png,https://files.dhagmann.com/qualtrics/selfies/F_1NaaAojAuyPxT8k.png,https://files.dhagmann.com/qualtrics/selfies/F_1LwiPfy6dIh9SRq.png,https://files.dhagmann.com/qualtrics/selfies/F_1gpywMhp6rK6IUY.png,https://files.dhagmann.com/qualtrics/selfies/F_1hGB5DuTOaOCGsE.png,https://files.dhagmann.com/qualtrics/selfies/F_1ghdLASNWhsSnP5.png,https://files.dhagmann.com/qualtrics/selfies/F_1dFasm2Tcbncr9Y.png,https://files.dhagmann.com/qualtrics/selfies/F_1QbwEf4Nbyt0CrA.png,https://files.dhagmann.com/qualtrics/selfies/F_1LNbhp7By5V2P9z.png,https://files.dhagmann.com/qualtrics/selfies/F_1LC3xa0eqEaRlyU.png
2023-05-01 08:47:04,2023-05-01 08:49:19,IP Address,147.26.39.173,100,135,True,2023-05-01 08:49:20,R_2Se6KwNHtZ74mO9,,,,,29.8737,-97.9361,anonymous,EN,I agree to participate.,59014a56baa70f0001ea4c3b,39,Male,White or Caucasian,Bachelor’s degree,5,10,8,3,4,9,6,2,1,7,,,,,,,,,,6th rank,,59014a56baa70f0001ea4c3b,Accurate,2,https://files.dhagmann.com/qualtrics/selfies/F_1l4RdX9meeYIQHv.png,https://files.dhagmann.com/qualtrics/selfies/F_216tuE7djcP5pdf.png,https://files.dhagmann.com/qualtrics/selfies/F_22PRBS7sAKesi1e.png,https://files.dhagmann.com/qualtrics/selfies/F_1cSL5Dlk3so8Qbs.png,https://files.dhagmann.com/qualtrics/selfies/F_1mrqtqp6pXX5bRw.png,https://files.dhagmann.com/qualtrics/selfies/F_1rcuPXlQG7SB8fx.png,https://files.dhagmann.com/qualtrics/selfies/F_1dh5rEyzeewfHUq.png,https://files.dhagmann.com/qualtrics/selfies/F_1pMyxId534OOBIU.png,https://files.dhagmann.com/qualtrics/selfies/F_1gcqHGx99dsU613.png,https://files.dhagmann.com/qualtrics/selfies/F_1l45HlWyABVMmUO.png
2023-05-01 08:45:45,2023-05-01 08:49:24,IP Address,172.58.61.72,100,219,True,2023-05-01 08:49:24,R_1HbGypUUYKyATju,,,,,39.7128,-105.0953,anonymous,EN,I agree to participate.,5d4a03a7278a80001a4fa9df,42,Male,White or Caucasian,Associates or technical degree,3,6,2,1,1,7,7,7,1,1,,,,,,3rd rank,3rd rank,4th rank,,,,5d4a03a7278a80001a4fa9df,Accurate,4,https://files.dhagmann.com/qualtrics/selfies/F_2qat8eEGitOzdNk.png,https://files.dhagmann.com/qualtrics/selfies/F_2aWUU2D0gW9Dtt0.png,https://files.dhagmann.com/qualtrics/selfies/F_2WP5vO5hQ8fqX32.png,https://files.dhagmann.com/qualtrics/selfies/F_2pVo0aEud3wtOS8.png,https://files.dhagmann.com/qualtrics/selfies/F_2bObhWVEeUX95rB.png,https://files.dhagmann.com/qualtrics/selfies/F_2b1WvETvZdlBk9L.png,https://files.dhagmann.com/qualtrics/selfies/F_2qDb7rlgGSBrGaB.png,https://files.dhagmann.com/qualtrics/selfies/F_2fkbeyEnBnr5OvX.png,https://files.dhagmann.com/qualtrics/selfies/F_2cqQJAkDBvFa7xu.png,https://files.dhagmann.com/qualtrics/selfies/F_2X0AtHS0T9w4W6p.png
2023-05-01 08:48:14,2023-05-01 08:49:24,IP Address,47.202.108.252,100,70,True,2023-05-01 08:49:25,R_2qDW4t3qvbcQRNT,,,,,28.3637,-82.6759,anonymous,EN,I agree to participate.,5c6ee20c0506a200015c4275,40,Female,White or Caucasian,High school diploma or GED,4,5,6,2,5,3,10,5,6,1,,,,,,,,,,,,5c6ee20c0506a200015c4275,Likable,14,https://files.dhagmann.com/qualtrics/selfies/F_2QxnIdBoovHjjYQ.png,https://files.dhagmann.com/qualtrics/selfies/F_2OUPUqsP5PYUw8t.png,https://files.dhagmann.com/qualtrics/selfies/F_2TvB6UWTDe0NVy6.png,https://files.dhagmann.com/qualtrics/selfies/F_2VlvJu7bcKL3C8U.png,https://files.dhagmann.com/qualtrics/selfies/F_2DOIr8Hxz10zA5n.png,https://files.dhagmann.com/qualtrics/selfies/F_2WINUPBCKOdHz6J.png,https://files.dhagmann.com/qualtrics/selfies/F_2R4Vx6rPeJ8QCL6.png,https://files.dhagmann.com/qualtrics/selfies/F_2V2ckr3pz3KUvAJ.png,https://files.dhagmann.com/qualtrics/selfies/F_25sXyX3UPSCmm26.png,https://files.dhagmann.com/qualtrics/selfies/F_2YEQ2B2ewOLSors.png
2023-05-01 08:46:41,2023-05-01 08:49:24,IP Address,174.80.10.54,100,162,True,2023-05-01 08:49:25,R_vqmiX0hPNwYrbb3,,,,,35.6598,-83.9867,anonymous,EN,I agree to participate.,5be1ac50ca095c0001b9f717,47,Male,White or Caucasian,Associates or technical degree,6,5,4,10,1,2,7,8,9,3,,,,,,,5th rank,,,,,5be1ac50ca095c0001b9f717,Accurate,8,https://files.dhagmann.com/qualtrics/selfies/F_RdYd39PfJo9Hdq9.png,https://files.dhagmann.com/qualtrics/selfies/F_AjkW0hNtl913rz3.png,https://files.dhagmann.com/qualtrics/selfies/F_BDFXHQ0dXTUXbq1.png,https://files.dhagmann.com/qualtrics/selfies/F_BFLcss9x2Tvi9IR.png,https://files.dhagmann.com/qualtrics/selfies/F_8j4noxw04iQGn61.png,https://files.dhagmann.com/qualtrics/selfies/F_AATGqTnExreKRi1.png,https://files.dhagmann.com/qualtrics/selfies/F_9BQ4IXgnLqB3oRj.png,https://files.dhagmann.com/qualtrics/selfies/F_9Ks7ILke9fUQs7v.png,https://files.dhagmann.com/qualtrics/selfies/F_BET7hov8aDkiZOx.png,https://files.dhagmann.com/qualtrics/selfies/F_AczV8tMxnVgiQh3.png
2023-05-01 08:47:39,2023-05-01 08:49:43,IP Address,66.110.250.103,100,123,True,2023-05-01 08:49:43,R_PwEG0l27bWOshFf,,,,,36.002,-80.0004,anonymous,EN,I agree to participate.,63d14cdff20c948a36b4ac94,29,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",1,8,2,7,3,4,6,5,10,9,,,,7th rank,,,,,,,,63d14cdff20c948a36b4ac94,Likable,19,https://files.dhagmann.com/qualtrics/selfies/F_DB2MdxBaNy36Zvb.png,https://files.dhagmann.com/qualtrics/selfies/F_Qb9ajJaV29FlfHj.png,https://files.dhagmann.com/qualtrics/selfies/F_SE3qYKxgbtOGDVD.png,https://files.dhagmann.com/qualtrics/selfies/F_9slh31DfkNT7Oh3.png,https://files.dhagmann.com/qualtrics/selfies/F_6n8yU5rvBdx8mWJ.png,https://files.dhagmann.com/qualtrics/selfies/F_DcawXnxN2Pu1s6B.png,https://files.dhagmann.com/qualtrics/selfies/F_DOwPkAjsVUA7pQZ.png,https://files.dhagmann.com/qualtrics/selfies/F_C2DFx7l8HSIdpMB.png,https://files.dhagmann.com/qualtrics/selfies/F_6mRsw6XyeMbrRuh.png,https://files.dhagmann.com/qualtrics/selfies/F_SN1CWjSfGlcIMsV.png
2023-05-01 08:46:37,2023-05-01 08:49:48,IP Address,47.190.139.123,100,190,True,2023-05-01 08:49:48,R_3isOsVTiNjPo6xI,,,,,33.2205,-97.1294,anonymous,EN,I agree to participate.,5ed000b32b32890b00a1b61c,27,Female,White or Caucasian,Bachelor’s degree,3,7,10,5,4,2,9,8,6,1,,5th rank,,,,,,,,,,5ed000b32b32890b00a1b61c,Likable,19,https://files.dhagmann.com/qualtrics/selfies/F_C2DFx7l8HSIdpMB.png,https://files.dhagmann.com/qualtrics/selfies/F_DcawXnxN2Pu1s6B.png,https://files.dhagmann.com/qualtrics/selfies/F_6n8yU5rvBdx8mWJ.png,https://files.dhagmann.com/qualtrics/selfies/F_DOwPkAjsVUA7pQZ.png,https://files.dhagmann.com/qualtrics/selfies/F_Qb9ajJaV29FlfHj.png,https://files.dhagmann.com/qualtrics/selfies/F_SE3qYKxgbtOGDVD.png,https://files.dhagmann.com/qualtrics/selfies/F_9slh31DfkNT7Oh3.png,https://files.dhagmann.com/qualtrics/selfies/F_SN1CWjSfGlcIMsV.png,https://files.dhagmann.com/qualtrics/selfies/F_DB2MdxBaNy36Zvb.png,https://files.dhagmann.com/qualtrics/selfies/F_6mRsw6XyeMbrRuh.png
2023-05-01 08:47:31,2023-05-01 08:49:50,IP Address,208.204.7.18,100,139,True,2023-05-01 08:49:51,R_1IgdYIhWkqXEbjV,,,,,39.8286,-86.1796,anonymous,EN,I agree to participate.,643d563747adde8322d5cbfc,51,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",9,4,10,5,2,6,3,1,7,8,,,,,,,,,7th rank,,,643d563747adde8322d5cbfc,Accurate,11,https://files.dhagmann.com/qualtrics/selfies/F_12awRKxduNjMyEk.png,https://files.dhagmann.com/qualtrics/selfies/F_10oejnEV2ERi5HX.png,https://files.dhagmann.com/qualtrics/selfies/F_1Fb3bFSft2sboNG.png,https://files.dhagmann.com/qualtrics/selfies/F_12s9TGUgS0qHAq7.png,https://files.dhagmann.com/qualtrics/selfies/F_1K1t4tjbmrfAK47.png,https://files.dhagmann.com/qualtrics/selfies/F_1IMfBA6RxONJjkS.png,https://files.dhagmann.com/qualtrics/selfies/F_12r0RshbNJLfE1Z.png,https://files.dhagmann.com/qualtrics/selfies/F_1CecDFT0KKP76GX.png,https://files.dhagmann.com/qualtrics/selfies/F_1CD74E5ONr28NNw.png,https://files.dhagmann.com/qualtrics/selfies/F_10YiUUKrh7JgI30.png
2023-05-01 08:47:55,2023-05-01 08:49:51,IP Address,216.68.249.18,100,115,True,2023-05-01 08:49:51,R_20NHwnCXQLgFad5,,,,,39.1256,-84.5127,anonymous,EN,I agree to participate.,61fa93435719bc09cb834c4f,23,Female,White or Caucasian,Bachelor’s degree,10,9,4,2,8,3,7,5,1,6,,,,,,,7th rank,,,,,61fa93435719bc09cb834c4f,Likable,15,https://files.dhagmann.com/qualtrics/selfies/F_2tm9Iv45wzDeg7l.png,https://files.dhagmann.com/qualtrics/selfies/F_2ePD2jGJu5LQOIU.png,https://files.dhagmann.com/qualtrics/selfies/F_2dG79BQ86EYC6xy.png,https://files.dhagmann.com/qualtrics/selfies/F_2wh2IDjsftRJb8j.png,https://files.dhagmann.com/qualtrics/selfies/F_2bNMbNUHwOsjSfQ.png,https://files.dhagmann.com/qualtrics/selfies/F_2xY7c4yHNgf5XQr.png,https://files.dhagmann.com/qualtrics/selfies/F_2fy2vQzo7RiLI29.png,https://files.dhagmann.com/qualtrics/selfies/F_2bIBgJo4SNw0OGt.png,https://files.dhagmann.com/qualtrics/selfies/F_2eOQV6PXKbOAo65.png,https://files.dhagmann.com/qualtrics/selfies/F_2flbSZ3386sePEL.png
2023-05-01 08:45:34,2023-05-01 08:49:52,IP Address,73.159.61.2,100,257,True,2023-05-01 08:49:52,R_30qVgVh6uaU3htk,,,,,42.7853,-71.0714,anonymous,EN,I agree to participate.,61705235c277934df17055e6,48,Male,White or Caucasian,"Some college, but no degree",3,1,8,7,6,4,2,9,5,10,,,,7th rank,,,,,,,Very interesting study! Everything worked great and was clear. Thank you and good luck!,61705235c277934df17055e6,Likable,5,https://files.dhagmann.com/qualtrics/selfies/F_30db916mTyjk39D.png,https://files.dhagmann.com/qualtrics/selfies/F_2zRRqU6SHcUFaBd.png,https://files.dhagmann.com/qualtrics/selfies/F_31LNY1ZNgOPHAhT.png,https://files.dhagmann.com/qualtrics/selfies/F_2zUPd9YuIKJ6mHG.png,https://files.dhagmann.com/qualtrics/selfies/F_2sbByozzEoFAlYg.png,https://files.dhagmann.com/qualtrics/selfies/F_32UQWIzcYNUchmQ.png,https://files.dhagmann.com/qualtrics/selfies/F_2ty4iYYcHhxBDCO.png,https://files.dhagmann.com/qualtrics/selfies/F_31vFp1Dx1utyFVT.png,https://files.dhagmann.com/qualtrics/selfies/F_2zNmLuwPqX4SYJF.png,https://files.dhagmann.com/qualtrics/selfies/F_2rqZtB48z8BNpCM.png
2023-05-01 08:47:29,2023-05-01 08:49:56,IP Address,24.187.41.171,100,147,True,2023-05-01 08:49:57,R_3gTltMV96nmhsVP,,,,,41.0304,-74.2331,anonymous,EN,I agree to participate.,63d14c303699c73fb81300cc,41,Male,White or Caucasian,Bachelor’s degree,4,2,3,10,1,7,9,8,6,3,,,,,,5th rank,,,,,,63d14c303699c73fb81300cc,Accurate,1,https://files.dhagmann.com/qualtrics/selfies/F_1FnbFkmOxfv1Znv.png,https://files.dhagmann.com/qualtrics/selfies/F_1QsVprSgmipnTXa.png,https://files.dhagmann.com/qualtrics/selfies/F_1IygysIWEzMiCyp.png,https://files.dhagmann.com/qualtrics/selfies/F_1QLxIxugpe3ReV0.png,https://files.dhagmann.com/qualtrics/selfies/F_1EYjR4qjVDKj7mz.png,https://files.dhagmann.com/qualtrics/selfies/F_1N4il3f9nlInp2a.png,https://files.dhagmann.com/qualtrics/selfies/F_12JV7zcZsUeAkNI.png,https://files.dhagmann.com/qualtrics/selfies/F_1KlmPWco7yo9h1L.png,https://files.dhagmann.com/qualtrics/selfies/F_12rLDBLowOuKG2d.png,https://files.dhagmann.com/qualtrics/selfies/F_1LcKk6QK4gIlwpS.png
2023-05-01 08:46:08,2023-05-01 08:49:57,IP Address,70.127.67.12,100,228,True,2023-05-01 08:49:58,R_3RrrdHQbHBt3BMn,,,,,28.5651,-82.3755,anonymous,EN,I agree to participate.,5be8d4af25507300010dd4e4,49,Female,White or Caucasian,Bachelor’s degree,5,2,6,6,3,6,6,2,3,6,,,,,,,,,,,,5be8d4af25507300010dd4e4,Likable,17,https://files.dhagmann.com/qualtrics/selfies/F_3OdjcZTwp85swwu.png,https://files.dhagmann.com/qualtrics/selfies/F_3fpoQCqhnavxk0V.png,https://files.dhagmann.com/qualtrics/selfies/F_3KNKMtFOl6K5kTQ.png,https://files.dhagmann.com/qualtrics/selfies/F_3ey3IwDsQAfRZnr.png,https://files.dhagmann.com/qualtrics/selfies/F_3PBrMZWg2ledS6E.png,https://files.dhagmann.com/qualtrics/selfies/F_3fjBNr5YrkSrSP3.png,https://files.dhagmann.com/qualtrics/selfies/F_3RxRlY3iivY4cYe.png,https://files.dhagmann.com/qualtrics/selfies/F_3P7QMxuPXNg4nVd.png,https://files.dhagmann.com/qualtrics/selfies/F_3MDrkCWqrn20QrE.png,https://files.dhagmann.com/qualtrics/selfies/F_3iR6nmcIs3N6lbZ.png
